"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年41週
"集計期間終了週",2002年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","6","12","142"
"Ａ群溶血性レンサ球菌咽頭炎","26","16","42","142"
"感染性胃腸炎","187","140","327","142"
"水痘","27","29","56","142"
"手足口病","23","12","35","142"
"伝染性紅斑","4","11","15","142"
"突発性発しん","49","38","87","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","4","12","16","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","20","15","35","142"
"不明発しん症","3","8","11","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","5","15","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","1","2","25"
