"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年14週
"集計期間終了週",2004年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","12","27","178"
"RSウイルス感染症","3","1","4","142"
"咽頭結膜熱","11","8","19","142"
"Ａ群溶血性レンサ球菌咽頭炎","78","81","159","142"
"感染性胃腸炎","436","384","820","142"
"水痘","91","81","172","142"
"手足口病","0","0","0","142"
"伝染性紅斑","45","36","81","142"
"突発性発しん","28","31","59","142"
"百日咳","0","0","0","142"
"風しん","7","4","11","142"
"ヘルパンギーナ","3","1","4","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","18","15","33","142"
"不明発しん症","3","1","4","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","8","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
