"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年49週
"集計期間終了週",2022年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","112","91","203","409"
"RSウイルス感染症","45","23","68","259"
"咽頭結膜熱","27","19","46","259"
"Ａ群溶血性レンサ球菌咽頭炎","28","20","48","259"
"感染性胃腸炎","1062","907","1969","259"
"水痘","27","13","40","259"
"手足口病","37","27","64","259"
"伝染性紅斑","1","5","6","259"
"突発性発しん","29","36","65","259"
"ヘルパンギーナ","6","3","9","259"
"流行性耳下腺炎","6","5","11","259"
"不明発しん症","2","4","6","259"
"川崎病","0","1","1","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","8","2","10","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
