"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年16週
"集計期間終了週",2011年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1171","1082","2253","415"
"RSウイルス感染症","13","12","25","261"
"咽頭結膜熱","33","16","49","261"
"Ａ群溶血性レンサ球菌咽頭炎","409","312","721","261"
"感染性胃腸炎","1254","1140","2394","261"
"水痘","130","103","233","261"
"手足口病","7","1","8","261"
"伝染性紅斑","53","78","131","261"
"突発性発しん","96","102","198","261"
"百日咳","1","7","8","261"
"ヘルパンギーナ","1","5","6","261"
"流行性耳下腺炎","36","24","60","261"
"不明発しん症","8","15","23","261"
"川崎病","1","3","4","261"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","4","6","10","37"
"細菌性髄膜炎","1","2","3","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","5","6","11","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
