"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年4月"
"集計期間終了月","2003年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","5","0"
"1～4歳","0","0","0","0","0","0","2","15","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","0","6","0","0","1","0","0"
"20～24歳","17","3","6","13","0","1","1","0","1"
"25～29歳","19","5","4","15","0","1","1","0","0"
"30～34歳","21","4","2","15","0","1","1","1","0"
"35～39歳","17","5","5","16","0","1","1","0","1"
"40～44歳","8","4","4","4","0","1","2","1","0"
"45～49歳","6","5","2","2","0","1","3","1","0"
"50～54歳","2","1","2","1","0","0","9","0","2"
"55～59歳","3","2","0","2","0","0","3","0","1"
"60～64歳","1","0","0","1","0","0","6","0","0"
"65～69歳","1","4","0","1","0","0","9","1","0"
"70歳以上","1","0","0","0","0","1","71","3","1"
"合計","99","33","25","76","0","7","117","27","6"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年4月"
"集計期間終了月","2003年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","1"
"1～4歳","0","0","0","0","0","0","1","6","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","11","1","3","4","2","0","1","0","0"
"20～24歳","28","9","6","5","3","0","1","1","0"
"25～29歳","24","9","1","4","8","0","0","0","0"
"30～34歳","22","7","0","4","6","0","1","0","0"
"35～39歳","8","2","0","1","4","0","1","0","0"
"40～44歳","3","6","0","3","1","0","1","1","0"
"45～49歳","1","2","0","0","4","0","0","1","0"
"50～54歳","0","0","0","3","1","0","1","0","0"
"55～59歳","1","1","0","1","2","0","0","0","0"
"60～64歳","0","3","0","0","1","0","3","1","0"
"65～69歳","0","0","0","0","0","0","7","3","0"
"70歳以上","0","0","0","1","0","0","18","1","0"
"合計","98","40","10","26","32","0","42","15","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年4月"
"集計期間終了月","2003年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","5","1"
"1～4歳","0","0","0","0","0","0","3","21","0"
"5～9歳","0","0","0","0","0","0","4","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","14","1","3","10","2","0","2","0","0"
"20～24歳","45","12","12","18","3","1","2","1","1"
"25～29歳","43","14","5","19","8","1","1","0","0"
"30～34歳","43","11","2","19","6","1","2","1","0"
"35～39歳","25","7","5","17","4","1","2","0","1"
"40～44歳","11","10","4","7","1","1","3","2","0"
"45～49歳","7","7","2","2","4","1","3","2","0"
"50～54歳","2","1","2","4","1","0","10","0","2"
"55～59歳","4","3","0","3","2","0","3","0","1"
"60～64歳","1","3","0","1","1","0","9","1","0"
"65～69歳","1","4","0","1","0","0","16","4","0"
"70歳以上","1","0","0","1","0","1","89","4","1"
"合計","197","73","35","102","32","7","159","42","7"
"定点数","41","41","41","41","41","41","25","25","25"


