"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年15週
"集計期間終了週",2015年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","219","198","417","411"
"RSウイルス感染症","13","18","31","263"
"咽頭結膜熱","28","18","46","263"
"Ａ群溶血性レンサ球菌咽頭炎","326","316","642","263"
"感染性胃腸炎","932","848","1780","263"
"水痘","66","63","129","263"
"手足口病","16","19","35","263"
"伝染性紅斑","114","125","239","263"
"突発性発しん","89","78","167","263"
"百日咳","1","1","2","263"
"ヘルパンギーナ","1","0","1","263"
"流行性耳下腺炎","29","32","61","263"
"不明発しん症","11","7","18","263"
"川崎病","4","1","5","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","5","9","14","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","3","5","25"
"インフルエンザ入院","4","2","6","25"
