"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年30週"
"集計期間終了週","2000年30週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","2","4","0","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","4","4","12","0","22","1","0","25","2","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","3","0","13","9","59","1","11","1","0","59","2","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","1","1","11","9","51","1","0","1","0","56","0","6","1","0","0","1","0","0","0","0","0","0"
"3歳","0","0","3","3","9","8","34","1","0","0","0","44","0","9","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","0","6","7","38","1","0","0","0","34","0","7","0","1","0","1","0","0","0","0","0","0"
"5歳","0","0","3","4","13","1","35","1","0","0","0","24","1","11","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","2","6","3","16","0","0","0","0","16","0","8","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","4","7","1","8","1","0","0","0","8","1","7","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","1","4","0","3","2","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","0","1","0","4","0","0","0","1","3","0","2","0","0","0","2","0","0","0","0","0","0"
"10～14歳","0","0","0","2","12","1","6","3","0","0","0","8","2","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","2","0","0","0","0","0","0","1","2","2","0","0","0","1","0","0","0","0","0","0"
"20～29歳","0","0","1","0","15","0","5","0","0","0","0","3","2","0","0","0","0","2","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","20","18","104","45","275","11","35","3","1","291","12","57","2","1","0","21","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年30週"
"集計期間終了週","2000年30週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","0","1","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","5","4","10","1","27","0","0","26","1","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","3","0","9","7","43","2","2","0","0","70","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","3","7","41","0","1","0","0","49","0","4","2","1","0","0","0","0","0","0","0","0"
"3歳","0","0","3","0","8","8","38","5","0","0","0","34","0","6","0","0","0","1","0","0","0","0","0","0"
"4歳","0","0","2","4","7","0","41","1","0","1","0","31","0","8","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","2","10","5","25","3","0","0","0","23","1","13","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","3","5","4","9","2","0","0","0","7","0","5","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","0","4","1","8","1","0","0","0","8","0","4","0","0","0","1","0","0","0","0","0","0"
"8歳","0","0","1","1","2","1","3","1","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","0","1","0","2","0","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","8","1","5","1","0","0","0","9","2","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","4","0","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"20～29歳","0","0","0","1","24","0","6","0","0","0","1","9","1","0","0","0","0","6","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
