"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","119","50","1","6","30","88","2","1","0","4","0","0","0","0","0","3","0","0","0","0","0","3","14","","","","","",""
"区南部","137","74","0","15","35","113","3","2","1","5","2","3","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区西南部","178","77","1","8","28","94","3","2","5","1","0","0","0","0","0","0","0","0","0","0","0","4","7","","","","","",""
"区西部","164","96","0","10","30","85","5","2","0","1","1","0","0","0","0","1","0","0","0","0","0","1","11","","","","","",""
"区西北部","299","177","1","11","43","139","4","0","2","6","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"区東北部","214","109","0","19","36","99","1","2","0","2","0","0","0","1","0","2","0","0","0","0","0","2","4","","","","","",""
"区東部","220","141","0","2","46","88","1","3","1","4","0","1","0","0","0","2","0","0","0","0","0","3","4","","","","","",""
"西多摩","73","36","0","0","6","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","","","","","",""
"南多摩","286","146","1","12","46","109","0","4","0","2","0","0","1","0","0","1","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","86","53","0","3","18","49","0","0","0","1","0","2","0","0","1","1","0","0","0","0","0","1","3","","","","","",""
"北多摩南部","176","66","0","15","51","114","1","0","2","4","0","1","1","0","0","1","0","0","1","0","0","7","14","","","","","",""
"北多摩北部","146","73","0","15","30","79","3","1","0","6","0","1","0","0","0","0","0","0","0","0","0","8","9","","","","","",""
"島しょ","13","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2111","1112","4","116","399","1074","23","17","11","36","3","8","2","1","1","12","0","0","1","0","0","36","79","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","125","67","1","11","31","68","3","1","3","3","0","1","0","0","0","1","0","0","0","0","0","2","6","","","","","",""
"区南部","149","86","0","12","24","104","2","2","1","5","2","2","0","0","0","2","0","0","0","0","0","0","3","","","","","",""
"区西南部","185","83","1","3","22","74","5","1","3","1","1","1","0","0","0","1","0","0","0","0","0","4","9","","","","","",""
"区西部","171","114","0","10","30","80","1","1","0","4","1","1","0","1","0","1","0","0","0","0","0","4","5","","","","","",""
"区西北部","288","190","1","12","31","108","7","0","2","5","0","0","0","0","0","2","0","0","0","0","0","3","3","","","","","",""
"区東北部","217","147","0","17","27","87","2","1","1","3","0","0","0","1","0","2","0","0","0","0","0","2","2","","","","","",""
"区東部","217","129","0","8","35","112","1","3","1","2","0","1","0","0","0","2","0","0","0","0","0","3","2","","","","","",""
"西多摩","46","52","0","1","3","16","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"南多摩","246","138","1","10","45","86","0","1","2","2","0","0","1","0","0","5","0","0","0","0","0","1","8","","","","","",""
"北多摩西部","115","60","0","5","20","38","1","1","0","2","0","1","0","0","1","1","0","0","0","0","0","1","3","","","","","",""
"北多摩南部","177","81","0","13","41","108","4","1","3","1","0","1","1","0","0","1","0","0","1","0","0","5","9","","","","","",""
"北多摩北部","136","68","0","25","37","101","1","1","1","2","0","1","0","0","0","0","0","0","0","0","0","3","8","","","","","",""
"島しょ","9","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","2081","1227","4","127","346","982","27","13","17","32","4","10","2","2","1","18","0","0","1","0","0","29","64","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","244","117","1","17","61","156","5","1","3","7","0","1","0","0","0","4","0","0","0","0","0","5","20","32","20","2","4","4","4"
"区南部","286","160","0","27","59","217","5","4","1","5","2","5","0","0","0","3","0","0","0","0","0","0","6","33","21","3","1","1","1"
"区西南部","363","160","1","11","50","168","8","3","8","2","1","1","0","0","0","1","0","0","0","0","0","8","16","37","24","4","3","3","3"
"区西部","335","210","0","20","60","165","6","3","0","5","1","1","0","1","0","1","0","0","0","0","0","5","16","39","25","4","4","4","4"
"区西北部","587","367","1","23","74","247","11","0","4","11","0","0","0","0","0","2","0","0","0","0","0","6","5","56","35","6","2","2","2"
"区東北部","431","256","0","36","63","186","3","3","1","5","0","0","0","2","0","2","0","0","0","0","0","2","6","39","24","4","1","1","1"
"区東部","437","270","0","10","81","200","2","3","1","6","0","1","0","0","0","2","0","0","0","0","0","3","6","41","26","4","1","1","1"
