"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年52週
"集計期間終了週",2008年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","742","715","1457","282"
"RSウイルス感染症","23","17","40","148"
"咽頭結膜熱","22","15","37","148"
"Ａ群溶血性レンサ球菌咽頭炎","185","155","340","148"
"感染性胃腸炎","1062","1042","2104","148"
"水痘","148","141","289","148"
"手足口病","11","16","27","148"
"伝染性紅斑","18","11","29","148"
"突発性発しん","34","31","65","148"
"百日咳","1","5","6","148"
"ヘルパンギーナ","7","3","10","148"
"流行性耳下腺炎","50","47","97","148"
"不明発しん症","4","6","10","148"
"川崎病","2","0","2","148"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","8","9","17","37"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","4","8","12","23"
"クラミジア肺炎(オウム病は除く)","1","1","2","23"
