"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年36週
"集計期間終了週",2002年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","10","5","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","11","21","32","142"
"感染性胃腸炎","157","96","253","142"
"水痘","29","24","53","142"
"手足口病","30","20","50","142"
"伝染性紅斑","9","10","19","142"
"突発性発しん","41","40","81","142"
"百日咳","1","0","1","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","32","29","61","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","30","17","47","142"
"不明発しん症","5","6","11","142"
"川崎病","0","2","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","16","9","25","14"
"急性脳炎(日本脳炎を除く)","1","1","2","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","2","3","25"
