"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年21週"
"集計期間終了週","2009年21週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","2","8","15","44","11","0","1","6","0","2","6","0","0","0","2","0","0","0","0","","","","","",""
"区南部","6","0","5","10","55","21","1","5","7","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","10","0","0","14","38","1","0","11","2","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"区西部","7","0","1","16","62","10","1","0","4","0","0","4","3","0","0","0","0","0","1","0","","","","","",""
"区西北部","5","0","0","4","35","6","2","4","5","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","18","0","0","7","26","4","1","1","8","0","1","1","1","0","0","1","0","0","2","0","","","","","",""
"区東部","16","1","6","20","57","7","4","1","6","0","0","7","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","0","5","8","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","4","36","77","25","1","6","10","1","0","40","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","0","0","7","6","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","4","11","4","0","1","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","5","0","1","20","20","8","0","0","2","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","93","3","25","159","439","106","10","30","54","1","4","75","7","0","0","7","0","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年21週"
"集計期間終了週","2009年21週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","2","8","12","42","16","1","6","7","0","3","6","0","0","0","1","0","0","0","0","","","","","",""
"区南部","5","0","1","13","47","15","1","5","6","2","2","2","2","0","0","1","0","0","0","0","","","","","",""
"区西南部","10","0","0","7","38","7","0","5","9","1","1","3","0","0","0","1","0","0","0","0","","","","","",""
"区西部","3","0","1","7","52","7","1","0","7","0","1","2","3","0","0","0","0","0","1","0","","","","","",""
"区西北部","4","0","0","5","21","5","1","1","4","0","2","3","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","7","0","0","9","34","6","1","1","5","0","1","1","1","0","0","1","0","0","3","0","","","","","",""
"区東部","8","1","4","18","47","8","2","1","4","0","0","6","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","7","5","1","1","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","0","1","40","59","19","2","5","11","1","0","39","7","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","1","9","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","0","1","3","13","4","0","1","3","0","0","3","0","0","0","1","0","0","0","3","","","","","",""
"北多摩北部","2","0","3","17","24","1","3","0","2","0","0","2","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","69","3","20","140","391","90","13","25","61","4","10","71","16","0","0","8","0","0","4","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年21週"
"集計期間終了週","2009年21週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","18","4","16","27","86","27","1","7","13","0","5","6","0","0","0","3","0","0","0","0","27","19","2","4","4","0"
"区南部","11","0","6","23","102","36","2","10","13","2","2","5","2","0","0","1","0","0","0","0","26","15","3","1","1","0"
"区西南部","20","0","0","21","76","8","0","16","11","1","1","5","0","0","0","1","0","0","0","0","27","14","4","3","3","0"
"区西部","10","0","2","23","114","17","1","0","11","0","1","6","3","0","0","0","0","0","2","0","30","18","4","4","4","0"
"区西北部","9","0","0","9","56","11","3","5","9","0","2","3","1","0","0","2","0","0","0","0","39","19","6","2","2","0"
"区東北部","25","0","0","16","60","10","2","2","13","0","2","2","2","0","0","2","0","0","5","0","25","11","4","1","1","0"
"区東部","24","1","10","38","104","15","6","2","10","0","0","13","3","0","0","0","0","0","0","0","27","12","4","1","1","0"
"西多摩","3","0","1","12","13","6","1","0","1","0","0","6","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","22","0","5","76","136","44","3","11","21","1","0","79","8","0","0","0","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","4","0","0","8","15","5","0","0","1","0","0","1","1","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","5","0","1","7","24","4","0","2","3","0","0","5","0","0","0","1","0","0","0","3","21","10","2","2","3","0"
"北多摩北部","7","0","4","37","44","9","3","0","4","0","0","5","0","0","0","3","0","0","0","0","14","6","2","2","2","0"
"島しょ","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","159","5","45","298","830","192","22","55","111","4","13","136","20","0","0","13","0","0","7","3","288","148","38","24","25","0"


