"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","51","37","25","20","0","2","6","2","1","0","",""
"区南部","15","11","1","8","0","1","2","0","0","0","",""
"区西南部","9","1","1","3","1","1","1","3","0","0","",""
"区西部","39","14","23","26","0","5","9","3","0","0","",""
"区西北部","15","9","6","8","2","5","6","1","0","0","",""
"区東北部","1","1","2","1","0","0","0","3","0","0","",""
"区東部","21","13","5","7","0","1","11","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","0","0","1","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","22","6","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","1","0","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","",""
"合計","152","86","63","73","3","15","62","19","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","10","15","7","2","2","0","4","1","1","0","",""
"区南部","8","0","0","0","0","0","0","0","0","0","",""
"区西南部","3","8","2","1","0","0","0","0","0","0","",""
"区西部","11","5","14","7","4","0","6","2","0","0","",""
"区西北部","17","6","4","2","1","1","6","0","0","0","",""
"区東北部","6","4","0","3","1","0","0","2","0","0","",""
"区東部","11","5","2","0","3","1","2","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","2","0","1","0","0","0","0","0","0","",""
"北多摩西部","15","4","2","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","1","0","11","6","0","0","",""
"北多摩北部","0","0","0","1","0","0","2","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","92","49","32","18","12","2","31","15","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","61","52","32","22","2","2","10","3","2","0","10","4"
"区南部","23","11","1","8","0","1","2","0","0","0","3","1"
"区西南部","12","9","3","4","1","1","1","3","0","0","5","3"
"区西部","50","19","37","33","4","5","15","5","0","0","11","4"
"区西北部","32","15","10","10","3","6","12","1","0","0","6","2"
"区東北部","7","5","2","4","1","0","0","5","0","0","3","1"
"区東部","32","18","7","7","3","2","13","1","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","12","2","0","1","0","0","0","0","1","0","5","1"
"北多摩西部","15","4","2","1","0","0","0","0","0","0","2","1"
"北多摩南部","0","0","1","0","1","0","33","12","0","0","3","3"
"北多摩北部","0","0","0","1","0","0","5","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","2","0","0","0","0","1"
"合計","244","135","95","91","15","17","93","34","3","0","55","25"


