"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","0","1","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","5","0","1","2","0","0","0","0","0"
"20～24歳","26","4","2","13","0","0","0","0","0"
"25～29歳","38","9","6","14","0","0","1","0","0"
"30～34歳","20","6","8","8","0","0","0","0","0"
"35～39歳","14","6","6","5","0","0","2","0","0"
"40～44歳","15","8","5","3","0","0","2","0","0"
"45～49歳","5","6","6","4","0","0","0","0","0"
"50～54歳","6","6","5","4","0","0","1","1","0"
"55～59歳","6","2","3","4","0","0","0","0","0"
"60～64歳","2","2","0","0","0","0","1","0","0"
"65～69歳","1","1","0","0","0","0","4","0","0"
"70歳以上","0","0","1","0","0","0","19","0","0"
"合計","138","50","43","57","0","0","36","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","3","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","1","0","0","0","0","0","1","0","0"
"15～19歳","7","0","2","4","0","0","0","0","0"
"20～24歳","33","2","3","9","2","0","0","0","0"
"25～29歳","29","1","2","5","2","0","0","0","0"
"30～34歳","7","0","3","0","1","0","0","0","0"
"35～39歳","5","0","2","0","0","0","0","0","0"
"40～44歳","3","2","0","2","1","0","0","0","0"
"45～49歳","2","0","0","2","0","0","1","0","0"
"50～54歳","0","0","1","0","0","0","0","0","0"
"55～59歳","0","0","0","0","0","0","1","0","0"
"60～64歳","1","1","1","0","0","0","0","0","0"
"65～69歳","0","1","0","0","0","0","4","0","0"
"70歳以上","0","0","0","0","0","0","12","1","1"
"合計","88","7","14","22","6","0","25","1","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","3","1","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","1","0","0","0","0","0","2","0","0"
"15～19歳","12","0","3","6","0","0","0","0","0"
"20～24歳","59","6","5","22","2","0","0","0","0"
"25～29歳","67","10","8","19","2","0","1","0","0"
"30～34歳","27","6","11","8","1","0","0","0","0"
"35～39歳","19","6","8","5","0","0","2","0","0"
"40～44歳","18","10","5","5","1","0","2","0","0"
"45～49歳","7","6","6","6","0","0","1","0","0"
"50～54歳","6","6","6","4","0","0","1","1","0"
"55～59歳","6","2","3","4","0","0","1","0","0"
"60～64歳","3","3","1","0","0","0","1","0","0"
"65～69歳","1","2","0","0","0","0","8","0","0"
"70歳以上","0","0","1","0","0","0","31","1","1"
"合計","226","57","57","79","6","0","61","3","1"
"定点数","55","55","55","55","55","55","25","25","25"


