"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年9月"
"集計期間終了月","2005年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","1","3","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","1","1","2","0","0","0","0","0","0"
"20～24歳","18","4","4","7","0","0","0","0","0"
"25～29歳","20","4","14","19","0","0","1","0","0"
"30～34歳","16","11","11","15","1","1","2","1","0"
"35～39歳","24","8","5","11","0","0","1","0","0"
"40～44歳","14","3","2","5","0","0","2","0","0"
"45～49歳","4","3","0","2","0","0","0","0","0"
"50～54歳","5","2","3","0","0","0","3","0","0"
"55～59歳","4","2","0","1","0","0","6","1","0"
"60～64歳","1","0","0","0","0","0","6","0","0"
"65～69歳","0","1","2","1","0","0","8","0","0"
"70歳以上","1","1","0","0","0","0","40","2","0"
"合計","108","40","43","61","1","1","73","9","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年9月"
"集計期間終了月","2005年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","1","0"
"1～4歳","0","0","0","0","0","0","0","1","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","8","1","0","1","2","0","0","0","0"
"20～24歳","18","7","5","1","6","0","0","0","0"
"25～29歳","32","9","0","3","3","0","0","0","0"
"30～34歳","16","11","1","3","5","0","0","0","0"
"35～39歳","12","5","1","1","1","0","5","0","0"
"40～44歳","7","4","1","1","0","0","2","1","0"
"45～49歳","1","1","0","0","1","0","0","0","0"
"50～54歳","0","1","0","0","1","1","1","0","1"
"55～59歳","0","0","0","0","1","1","3","0","0"
"60～64歳","0","1","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","2","1","0"
"70歳以上","0","0","0","0","0","0","14","0","1"
"合計","94","40","8","10","20","2","28","5","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年9月"
"集計期間終了月","2005年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1～4歳","0","0","0","0","0","0","1","4","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","9","2","2","1","2","0","0","0","0"
"20～24歳","36","11","9","8","6","0","0","0","0"
"25～29歳","52","13","14","22","3","0","1","0","0"
"30～34歳","32","22","12","18","6","1","2","1","0"
"35～39歳","36","13","6","12","1","0","6","0","0"
"40～44歳","21","7","3","6","0","0","4","1","0"
"45～49歳","5","4","0","2","1","0","0","0","0"
"50～54歳","5","3","3","0","1","1","4","0","1"
"55～59歳","4","2","0","1","1","1","9","1","0"
"60～64歳","1","1","0","0","0","0","7","0","0"
"65～69歳","0","1","2","1","0","0","10","1","0"
"70歳以上","1","1","0","0","0","0","54","2","1"
"合計","202","80","51","71","21","3","101","14","2"
"定点数","41","41","41","41","41","41","25","25","25"


