"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年51週"
"集計期間終了週","2024年51週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","55","17","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","","","","","",""
"中央区","69","9","1","0","0","23","0","2","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","126","9","0","0","10","19","1","0","5","1","2","0","0","0","0","0","0","0","0","0","0","18","2","","","","","",""
"新宿区","152","14","2","1","14","14","0","0","3","0","0","0","0","0","0","1","0","0","1","0","0","4","3","","","","","",""
"文京","121","2","0","1","6","21","5","2","8","0","0","0","0","0","0","0","0","0","0","0","0","6","0","","","","","",""
"台東","109","8","0","1","9","24","6","5","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","150","19","1","0","2","2","1","1","14","0","0","0","0","0","0","0","0","0","2","0","0","7","3","","","","","",""
"江東区","279","17","1","1","19","51","4","3","24","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","187","15","0","1","14","28","0","3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","90","19","0","0","6","7","1","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","379","20","4","2","13","84","2","1","24","0","0","2","0","0","0","0","1","0","0","0","0","2","0","","","","","",""
"世田谷","495","33","1","2","13","52","9","4","15","3","0","0","3","0","0","0","0","0","0","0","0","10","2","","","","","",""
"渋谷区","96","4","0","0","3","7","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","7","2","","","","","",""
"中野区","236","18","0","0","9","20","1","11","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","222","22","2","2","8","34","2","2","14","1","0","0","0","0","0","0","0","0","2","0","0","9","6","","","","","",""
"池袋","177","7","2","1","7","17","1","0","4","0","0","0","0","0","0","1","0","0","2","0","0","0","0","","","","","",""
"北区","234","21","1","1","11","14","2","3","10","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","206","21","3","1","11","38","1","2","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","236","44","0","3","19","29","3","4","16","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"練馬区","401","20","3","1","34","46","5","4","29","1","0","2","0","0","0","6","0","0","0","0","0","0","0","","","","","",""
"足立","325","34","3","13","11","52","1","1","9","3","0","0","0","1","0","2","0","0","0","0","0","0","0","","","","","",""
"葛飾区","193","22","0","0","7","28","3","4","10","2","0","0","0","0","0","0","0","0","2","1","0","4","3","","","","","",""
"江戸川","463","27","0","1","33","58","3","2","35","6","0","1","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"八王子市","715","42","3","1","26","67","5","15","17","3","0","2","1","0","0","1","0","0","0","0","0","8","2","","","","","",""
"町田市","426","15","2","0","9","25","1","2","24","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","212","17","0","0","4","17","3","2","3","0","0","0","0","0","0","0","0","0","2","0","0","3","2","","","","","",""
"南多摩","289","20","2","1","3","18","1","5","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","419","33","0","1","28","25","2","5","26","1","0","0","0","0","0","0","0","0","0","0","0","4","8","","","","","",""
"多摩府中","814","41","3","3","62","86","8","8","32","1","0","0","1","0","0","0","0","0","6","0","1","20","5","","","","","",""
"多摩小平","750","52","6","8","43","56","8","13","46","1","0","1","0","1","0","0","1","0","2","0","0","14","4","","","","","",""
"島しょ","9","11","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8635","653","40","46","438","965","84","105","433","35","3","12","8","2","0","17","2","0","20","1","1","119","49","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年51週"
"集計期間終了週","2024年51週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","8","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","","","","","",""
"中央区","63","6","1","0","0","10","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","134","12","0","0","3","15","3","0","5","5","0","0","0","0","0","0","0","0","0","0","0","9","0","","","","","",""
"新宿区","154","16","1","0","25","13","2","1","1","0","0","0","0","0","0","1","0","0","1","0","0","8","0","","","","","",""
"文京","99","12","0","0","5","10","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"台東","110","6","1","2","8","18","4","4","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","144","16","1","0","3","5","0","0","13","0","0","0","0","0","0","0","0","0","1","0","0","11","4","","","","","",""
"江東区","220","21","2","2","6","43","8","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","154","12","0","0","4","27","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","95","10","1","0","2","8","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","390","22","0","5","16","87","1","2","17","5","0","0","0","0","0","0","0","0","0","0","0","5","1","","","","","",""
"世田谷","483","58","0","3","11","34","6","3","11","1","0","0","0","1","0","2","0","0","2","0","0","6","3","","","","","",""
"渋谷区","83","6","1","0","4","9","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","4","","","","","",""
"中野区","245","19","0","0","11","32","0","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","239","25","1","2","6","30","1","2","17","1","0","0","0","0","0","0","0","0","5","0","0","13","4","","","","","",""
"池袋","192","21","0","0","7","13","3","1","4","0","0","0","0","0","0","2","0","0","4","1","0","0","0","","","","","",""
"北区","212","21","1","0","5","12","2","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","233","24","7","0","15","29","0","1","13","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","245","30","0","2","15","41","1","3","10","0","0","0","0","0","0","0","0","0","0","0","0","5","4","","","","","",""
"練馬区","369","43","1","0","30","33","2","4","26","1","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","",""
