"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2011年1月"
"集計期間終了月","2011年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","6","0"
"1～4歳","0","0","0","0","0","0","1","11","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","1","1","1","0","0","0","0","0","0"
"20～24歳","10","2","6","8","0","1","0","0","0"
"25～29歳","21","11","8","18","0","2","0","0","0"
"30～34歳","23","23","16","26","0","0","1","0","0"
"35～39歳","21","12","7","14","0","1","1","1","0"
"40～44歳","11","8","8","11","0","0","0","1","0"
"45～49歳","10","6","5","8","0","0","2","0","0"
"50～54歳","3","9","2","7","0","0","3","1","0"
"55～59歳","3","3","3","2","0","0","2","1","0"
"60～64歳","0","3","1","2","0","0","2","1","0"
"65～69歳","0","1","1","1","0","0","3","1","0"
"70歳以上","2","0","1","1","0","0","27","10","0"
"合計","105","79","59","98","0","4","49","34","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2011年1月"
"集計期間終了月","2011年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","1","9","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","11","2","0","2","0","0","1","0","0"
"20～24歳","21","6","3","7","1","0","0","0","0"
"25～29歳","19","2","4","4","3","1","0","0","0"
"30～34歳","13","3","3","3","1","0","0","1","0"
"35～39歳","7","5","3","0","2","0","0","1","0"
"40～44歳","3","4","0","0","0","0","1","1","1"
"45～49歳","2","2","0","0","1","0","0","0","0"
"50～54歳","3","1","1","0","0","0","0","0","0"
"55～59歳","1","0","0","0","1","0","1","0","0"
"60～64歳","0","0","0","0","0","0","4","2","0"
"65～69歳","0","0","0","0","0","0","0","1","0"
"70歳以上","0","0","0","0","1","0","22","2","3"
"合計","80","25","14","16","10","1","33","18","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2011年1月"
"集計期間終了月","2011年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","6","0"
"1～4歳","0","0","0","0","0","0","2","20","0"
"5～9歳","0","0","0","0","0","0","3","2","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","12","3","1","2","0","0","1","0","0"
"20～24歳","31","8","9","15","1","1","0","0","0"
"25～29歳","40","13","12","22","3","3","0","0","0"
"30～34歳","36","26","19","29","1","0","1","1","0"
"35～39歳","28","17","10","14","2","1","1","2","0"
"40～44歳","14","12","8","11","0","0","1","2","1"
"45～49歳","12","8","5","8","1","0","2","0","0"
"50～54歳","6","10","3","7","0","0","3","1","0"
"55～59歳","4","3","3","2","1","0","3","1","0"
"60～64歳","0","3","1","2","0","0","6","3","0"
"65～69歳","0","1","1","1","0","0","3","2","0"
"70歳以上","2","0","1","1","1","0","49","12","3"
"合計","185","104","73","114","10","5","82","52","4"
"定点数","55","55","55","55","55","55","24","24","24"


