"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年40週"
"集計期間終了週","2008年40週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","3","0","0","3","1","0","0","3","0","2","0","1","0","0","0","0","0","0","0"
"～1歳","0","6","0","0","30","2","8","2","15","0","4","0","2","0","0","0","0","0","0","0"
"1歳","0","26","1","1","54","3","22","0","19","0","9","0","4","0","0","0","0","0","0","0"
"2歳","0","12","2","3","29","6","19","0","5","0","6","2","1","1","0","0","0","0","0","0"
"3歳","0","0","2","7","20","5","11","0","0","0","4","4","0","0","0","0","0","0","0","0"
"4歳","0","1","4","10","24","1","18","0","0","1","3","9","1","0","0","1","0","0","0","0"
"5歳","0","0","1","19","16","12","9","0","0","0","4","9","0","0","0","0","0","0","0","0"
"6歳","0","0","0","14","10","1","9","0","0","0","2","4","0","0","0","0","0","0","1","0"
"7歳","0","0","0","8","12","2","2","0","0","0","0","2","0","0","0","0","0","1","1","0"
"8歳","0","0","1","5","13","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","0","0","1","1","6","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","3","0","1","11","27","2","4","0","0","0","1","4","0","0","0","0","0","2","0","0"
"15～19歳","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"20～29歳","0","0","0","7","22","1","0","0","0","0","1","1","0","0","0","4","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","48","13","88","271","37","104","2","42","1","36","39","9","1","1","8","0","4","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年40週"
"集計期間終了週","2008年40週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","2","1","1","0","2","0","0","0","0","1","0","0","0","0","0","0"
"～1歳","0","5","0","0","24","0","1","1","26","0","2","1","2","0","0","0","0","0","0","0"
"1歳","0","11","3","2","41","3","16","1","19","0","8","1","1","0","0","0","0","0","0","0"
"2歳","0","5","0","4","24","0","11","0","1","0","6","3","0","0","0","0","0","0","1","0"
"3歳","0","1","0","7","14","7","6","1","1","0","1","3","0","0","0","0","0","0","1","0"
"4歳","0","3","3","7","23","2","13","0","0","0","2","6","0","0","0","0","0","0","0","0"
"5歳","0","0","0","7","15","2","5","0","0","1","1","5","0","0","0","0","0","0","0","0"
"6歳","1","1","0","9","2","5","7","0","0","0","3","2","0","0","0","0","0","0","0","0"
"7歳","0","0","0","11","10","0","2","1","0","0","1","3","0","0","0","1","0","0","0","0"
"8歳","0","0","0","5","8","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","5","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","8","20","0","1","1","0","0","0","7","2","0","1","1","0","0","0","0"
"15～19歳","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"20～29歳","0","0","0","9","36","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","26","6","72","230","21","72","5","49","2","24","35","5","1","1","3","0","1","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年40週"
"集計期間終了週","2008年40週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","3","0","0","5","2","1","0","5","0","2","0","1","1","0","0","0","0","0","0"
"～1歳","0","11","0","0","54","2","9","3","41","0","6","1","4","0","0","0","0","0","0","0"
"1歳","0","37","4","3","95","6","38","1","38","0","17","1","5","0","0","0","0","0","0","0"
"2歳","0","17","2","7","53","6","30","0","6","0","12","5","1","1","0","0","0","0","1","0"
"3歳","0","1","2","14","34","12","17","1","1","0","5","7","0","0","0","0","0","0","1","0"
"4歳","0","4","7","17","47","3","31","0","0","1","5","15","1","0","0","1","0","0","0","0"
"5歳","0","0","1","26","31","14","14","0","0","1","5","14","0","0","0","0","0","0","0","0"
"6歳","1","1","0","23","12","6","16","0","0","0","5","6","0","0","0","0","0","0","1","0"
"7歳","0","0","0","19","22","2","4","1","0","0","1","5","0","0","0","1","0","1","1","0"
"8歳","0","0","1","10","21","1","6","0","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","0","0","1","4","11","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0"
"10～14歳","3","0","1","19","47","2","5","1","0","0","1","11","2","0","1","1","0","2","0","0"
"15～19歳","0","0","0","2","11","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0"
"20～29歳","0","0","0","16","58","2","1","0","0","1","1","2","0","0","0","4","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","74","19","160","501","58","176","7","91","3","60","74","14","2","2","11","0","5","4","0"
"定点数","286","147","147","147","147","147","147","147","147","147","147","147","147","147","39","39","24","24","24","24"


