"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年32週"
"集計期間終了週","2011年32週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","2","1","1","6","1","15","0","2","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","14","3","1","42","4","130","3","24","0","58","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","9","17","3","51","7","318","4","37","1","148","1","3","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","5","10","4","30","11","223","4","4","0","117","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","3","7","7","25","8","150","8","1","0","102","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","4","14","26","6","81","8","0","0","58","10","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","0","0","4","13","22","8","84","7","0","0","50","10","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","13","15","1","29","3","0","0","27","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","5","16","0","14","3","0","0","15","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","2","6","1","13","1","0","0","7","3","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","11","2","9","0","0","1","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","4","2","31","0","11","3","0","1","10","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","2","26","0","17","1","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","33","57","71","312","50","1097","45","68","4","610","45","10","3","0","16","1","1","15","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年32週"
"集計期間終了週","2011年32週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","3","0","0","11","0","13","0","2","0","7","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","6","2","0","24","5","106","2","25","0","62","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","14","7","3","36","5","283","2","43","0","147","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","3","3","3","29","3","171","2","7","0","119","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","9","4","23","10","111","6","3","0","94","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
