"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年20週"
"集計期間終了週","2010年20週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","8","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","2","0","39","9","5","0","17","0","4","1","0","0","0","0","0","0","0","0"
"1歳","0","2","6","4","74","20","22","2","17","0","8","1","3","0","1","1","0","0","0","0"
"2歳","0","0","4","5","61","31","8","2","5","0","8","3","2","1","0","0","0","0","0","0"
"3歳","0","1","1","17","68","21","3","7","0","0","6","6","0","0","0","0","0","0","2","0"
"4歳","0","0","3","21","62","15","5","2","0","0","4","14","0","0","0","1","0","0","0","0"
"5歳","3","0","2","32","49","13","4","8","0","0","1","9","1","0","0","0","0","0","1","0"
"6歳","0","0","3","22","37","5","4","8","0","0","0","10","0","0","0","0","0","0","0","0"
"7歳","0","0","0","18","28","4","4","7","0","0","0","6","1","0","0","0","0","0","0","0"
"8歳","0","0","0","5","28","1","1","3","0","1","0","7","0","0","0","0","0","0","0","0"
"9歳","0","0","0","12","18","0","0","1","0","3","0","2","0","0","1","0","0","0","0","0"
"10～14歳","3","0","0","20","59","4","0","0","0","4","0","10","0","0","0","0","0","0","0","0"
"15～19歳","3","0","0","0","5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","1","1","2","2","38","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","6","23","158","574","124","56","40","42","9","31","71","8","1","3","7","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年20週"
"集計期間終了週","2010年20週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","1","0","1","0","51","9","3","0","20","0","1","1","2","0","0","0","0","0","0","0"
"1歳","0","3","4","2","84","13","14","2","26","0","8","3","2","0","0","0","0","0","1","0"
"2歳","0","0","2","6","48","15","11","4","4","0","6","2","0","0","0","0","0","0","0","0"
"3歳","1","2","4","11","51","18","5","7","1","0","5","7","2","0","0","0","0","0","0","0"
"4歳","2","0","2","24","51","9","4","9","1","1","5","11","1","0","1","0","0","0","0","0"
"5歳","1","0","1","26","43","6","3","10","1","0","2","7","0","0","0","0","0","0","1","0"
"6歳","1","0","0","24","37","12","2","13","0","0","0","8","0","0","0","0","0","0","0","0"
"7歳","0","0","0","12","23","4","1","6","0","0","0","11","0","0","0","0","0","0","0","0"
"8歳","0","0","0","7","26","5","1","4","0","0","0","4","0","0","0","1","0","0","0","0"
"9歳","0","0","1","3","24","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","13","42","3","1","1","0","2","0","4","0","0","1","0","0","0","0","0"
"15～19歳","1","0","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","2","1","8","52","1","2","1","0","6","3","2","0","0","0","1","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
