"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年49週
"集計期間終了週",2004年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","38","38","76","178"
"RSウイルス感染症","26","13","39","142"
"咽頭結膜熱","6","9","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","62","43","105","142"
"感染性胃腸炎","680","693","1373","142"
"水痘","98","86","184","142"
"手足口病","68","57","125","142"
"伝染性紅斑","12","8","20","142"
"突発性発しん","38","36","74","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","1","4","5","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","65","67","132","142"
"不明発しん症","3","2","5","142"
"川崎病","2","1","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","8","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
