"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","11","3","13","0","0","9","6","0","",""
"区南部","0","0","0","0","0","0","7","0","0","",""
"区西南部","9","1","0","5","0","0","15","2","0","",""
"区西部","25","5","1","13","0","0","44","9","9","",""
"区西北部","36","8","12","14","0","1","5","0","0","",""
"区東北部","5","0","1","6","0","0","0","0","0","",""
"区東部","22","10","6","20","0","1","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","1","2","0","12","0","0","0","0","0","",""
"北多摩南部","10","6","3","8","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","43","26","91","0","2","90","20","9","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","63","20","2","7","23","1","12","2","0","",""
"区南部","0","1","0","0","0","0","3","0","0","",""
"区西南部","0","0","0","0","0","0","9","4","0","",""
"区西部","22","8","5","8","0","0","25","5","2","",""
"区西北部","18","3","0","6","1","0","5","0","0","",""
"区東北部","1","0","0","0","0","0","0","0","0","",""
"区東部","4","2","1","1","2","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","14","3","4","1","5","0","5","0","0","",""
"北多摩西部","4","1","0","2","1","0","0","0","0","",""
"北多摩南部","5","4","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","131","42","12","27","32","1","61","11","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","74","31","5","20","23","1","21","8","0","9","6"
"区南部","0","1","0","0","0","0","10","0","0","5","1"
"区西南部","9","1","0","5","0","0","24","6","0","4","4"
"区西部","47","13","6","21","0","0","69","14","11","6","4"
"区西北部","54","11","12","20","1","1","10","0","0","6","2"
"区東北部","6","0","1","6","0","0","0","0","0","2","0"
"区東部","26","12","7","21","2","1","3","0","0","6","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","14","3","4","1","5","0","12","0","0","4","1"
"北多摩西部","5","3","0","14","1","0","0","0","0","2","1"
"北多摩南部","15","10","3","10","0","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","2","3","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","250","85","38","118","32","3","151","31","11","41","25"


