"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年7月"
"集計期間終了月","2017年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","2","0"
"1～4歳","0","0","0","0","0","0","3","3","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","1","0","3","0","0","1","0","0"
"20～24歳","20","3","2","16","0","0","2","0","0"
"25～29歳","26","11","18","18","0","0","0","0","0"
"30～34歳","14","7","8","9","0","0","1","0","0"
"35～39歳","20","11","14","12","0","0","0","0","0"
"40～44歳","18","13","10","9","0","0","0","0","0"
"45～49歳","15","8","3","13","0","0","2","0","0"
"50～54歳","8","11","3","1","0","0","2","0","0"
"55～59歳","1","4","2","1","0","0","3","0","0"
"60～64歳","3","4","0","2","0","0","1","0","0"
"65～69歳","1","1","0","0","0","0","3","0","0"
"70歳以上","0","3","1","1","0","0","21","2","0"
"合計","127","77","61","85","0","0","48","7","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年7月"
"集計期間終了月","2017年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","2","2","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","1","3","0","0","0","0","0","0"
"20～24歳","31","4","13","4","1","0","1","0","0"
"25～29歳","22","7","5","2","2","0","0","0","0"
"30～34歳","7","5","6","3","0","0","0","0","0"
"35～39歳","6","5","5","5","1","0","2","0","0"
"40～44歳","7","0","4","4","0","0","1","0","0"
"45～49歳","3","2","3","6","2","0","0","0","0"
"50～54歳","0","3","0","0","0","0","0","0","0"
"55～59歳","1","0","0","1","0","0","2","0","0"
"60～64歳","0","1","0","0","1","0","1","0","0"
"65～69歳","0","1","0","0","0","0","4","0","0"
"70歳以上","0","1","0","0","0","0","9","0","0"
"合計","80","30","39","25","7","0","27","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年7月"
"集計期間終了月","2017年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","2","0"
"1～4歳","0","0","0","0","0","0","5","5","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","2","3","3","0","0","1","0","0"
"20～24歳","51","7","15","20","1","0","3","0","0"
"25～29歳","48","18","23","20","2","0","0","0","0"
"30～34歳","21","12","14","12","0","0","1","0","0"
"35～39歳","26","16","19","17","1","0","2","0","0"
"40～44歳","25","13","14","13","0","0","1","0","0"
"45～49歳","18","10","6","19","2","0","2","0","0"
"50～54歳","8","14","3","1","0","0","2","0","0"
"55～59歳","2","4","2","2","0","0","5","0","0"
"60～64歳","3","5","0","2","1","0","2","0","0"
"65～69歳","1","2","0","0","0","0","7","0","0"
"70歳以上","0","4","1","1","0","0","30","2","0"
"合計","207","107","100","110","7","0","75","10","0"
"定点数","55","55","55","55","55","55","25","25","25"


