"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年46週
"集計期間終了週",2017年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","194","166","360","415"
"RSウイルス感染症","43","39","82","261"
"咽頭結膜熱","88","84","172","261"
"Ａ群溶血性レンサ球菌咽頭炎","405","374","779","261"
"感染性胃腸炎","957","830","1787","261"
"水痘","97","70","167","261"
"手足口病","177","124","301","261"
"伝染性紅斑","14","5","19","261"
"突発性発しん","68","68","136","261"
"百日咳","3","1","4","261"
"ヘルパンギーナ","24","23","47","261"
"流行性耳下腺炎","28","20","48","261"
"不明発しん症","7","7","14","261"
"川崎病","0","3","3","261"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","19","12","31","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","4","5","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
