"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年18週"
"集計期間終了週","2012年18週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","0","5","7","26","12","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","5","4","3","9","60","3","1","0","5","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","0","4","22","59","4","2","2","4","0","1","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区西部","9","0","3","15","54","2","0","1","3","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"区西北部","3","1","0","17","43","4","1","0","9","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","13","2","0","16","86","7","1","2","7","0","0","2","1","0","0","0","0","0","4","0","0","","","","","",""
"区東部","6","3","1","16","75","4","3","3","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","0","4","13","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","14","1","4","26","157","16","6","0","4","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","7","32","2","1","1","4","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","8","0","1","12","31","7","3","1","2","3","0","2","1","0","0","1","0","0","3","0","0","","","","","",""
"北多摩北部","4","0","3","8","43","3","1","1","5","0","0","0","0","0","0","12","0","0","1","0","0","","","","","",""
"島しょ","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","82","11","24","159","679","65","19","13","49","3","2","17","3","1","0","16","0","0","8","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年18週"
"集計期間終了週","2012年18週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","0","5","4","23","8","1","2","4","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"区南部","12","1","2","9","50","5","1","1","4","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","16","1","1","18","53","3","2","1","2","0","1","1","0","0","1","1","0","0","0","0","0","","","","","",""
"区西部","11","0","2","13","61","5","3","1","2","0","0","1","1","1","0","0","0","0","1","0","0","","","","","",""
"区西北部","3","1","1","9","46","5","1","0","9","0","1","1","0","0","0","2","0","0","2","0","0","","","","","",""
"区東北部","14","2","0","20","73","7","1","2","2","0","1","2","1","0","0","0","0","0","2","0","1","","","","","",""
"区東部","16","3","2","12","71","2","1","3","5","0","1","3","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","3","11","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","2","2","22","123","9","1","4","5","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","5","16","1","1","1","4","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","0","3","8","42","1","3","1","5","1","0","2","2","0","0","1","0","0","2","0","0","","","","","",""
"北多摩北部","6","1","1","3","42","2","1","1","5","0","0","0","0","0","0","16","0","0","1","0","0","","","","","",""
"島しょ","4","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","115","11","20","126","611","50","16","18","48","1","4","21","6","1","1","22","0","0","10","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年18週"
"集計期間終了週","2012年18週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","0","5","11","49","20","1","3","8","0","0","1","0","0","0","0","0","0","2","0","0","31","19","2","4","4","0"
"区南部","17","5","5","18","110","8","1","1","9","0","0","5","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","25","1","5","40","112","7","4","3","6","0","1","1","0","0","1","3","0","0","0","0","0","38","25","3","3","3","0"
"区西部","20","0","5","28","115","7","3","1","5","0","0","2","1","1","0","0","0","0","1","0","0","39","25","3","4","4","0"
"区西北部","6","2","1","26","89","9","1","0","18","0","1","2","0","0","0","2","0","0","2","0","0","49","29","6","2","2","0"
"区東北部","27","2","0","36","159","14","1","4","9","0","1","4","1","0","0","0","0","0","6","0","1","40","25","4","1","1","0"
"区東部","22","3","3","28","146","6","4","6","6","0","1","3","0","0","0","1","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","6","0","1","7","24","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","26","3","6","48","280","25","7","4","9","0","0","5","0","0","0","1","0","0","0","0","0","44","28","4","1","1","0"
"北多摩西部","3","0","0","12","48","3","2","2","8","0","0","4","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","19","0","4","20","73","8","3","2","7","4","0","2","3","0","0","2","0","0","5","0","0","29","18","3","3","3","0"
"北多摩北部","10","1","4","11","85","5","1","1","10","0","0","0","0","0","0","28","0","0","1","0","0","20","12","2","2","2","0"
"島しょ","6","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","197","17","39","285","1290","114","28","28","97","4","4","31","7","1","1","37","0","0","17","0","1","401","251","37","25","25","0"


