"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年15週
"集計期間終了週",2017年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","849","867","1716","412"
"RSウイルス感染症","35","27","62","260"
"咽頭結膜熱","30","26","56","260"
"Ａ群溶血性レンサ球菌咽頭炎","300","259","559","260"
"感染性胃腸炎","1106","987","2093","260"
"水痘","51","38","89","260"
"手足口病","12","20","32","260"
"伝染性紅斑","15","12","27","260"
"突発性発しん","55","54","109","260"
"百日咳","0","1","1","260"
"ヘルパンギーナ","3","2","5","260"
"流行性耳下腺炎","29","25","54","260"
"不明発しん症","6","3","9","260"
"川崎病","2","0","2","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","7","15","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","3","0","3","25"
"感染性胃腸炎（ロタウイルス）","6","4","10","25"
"インフルエンザ入院","1","5","6","25"
