"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","2","2","0","0","6","2","0","0","3","1","0","0","0","0","0","0","0","0","1","0"
"～1歳","1","1","3","1","68","5","0","0","24","0","0","0","1","0","0","0","0","0","0","0"
"1歳","10","3","6","8","106","11","1","0","28","0","1","1","3","0","0","0","0","0","0","0"
"2歳","13","1","5","4","75","17","1","2","2","0","0","4","3","1","0","0","0","0","0","0"
"3歳","25","0","1","15","55","15","0","2","1","0","0","10","2","0","0","0","0","1","0","0"
"4歳","33","0","2","20","48","10","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","49","0","2","15","28","3","0","2","0","0","0","10","0","0","0","0","0","0","0","0"
"6歳","48","0","0","21","23","2","0","2","0","0","0","5","0","0","0","0","0","0","1","0"
"7歳","44","0","1","10","25","3","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","36","0","0","8","27","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","23","0","0","9","16","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","73","0","0","13","38","5","0","1","0","0","0","7","0","0","0","1","0","0","1","0"
"15～19歳","31","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"20～29歳","45","0","0","1","35","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"30～39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","467","7","20","125","556","76","2","17","58","2","1","45","9","1","0","6","0","1","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","5","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"～1歳","3","0","1","0","43","4","1","0","19","0","1","0","1","0","0","0","0","0","0","0"
"1歳","13","3","3","2","105","10","1","0","31","0","0","0","2","0","0","0","0","0","1","0"
"2歳","19","0","0","11","54","24","1","0","4","0","1","9","2","0","0","0","0","0","0","0"
"3歳","31","0","2","6","38","13","0","4","0","0","0","10","0","0","0","0","0","0","1","0"
"4歳","33","0","2","15","47","11","1","3","0","0","0","6","2","0","0","0","0","0","0","0"
"5歳","40","0","2","19","31","3","0","0","0","1","0","5","0","0","0","0","0","0","0","0"
"6歳","61","0","1","4","30","4","0","1","0","0","0","3","1","0","0","0","0","0","0","0"
"7歳","37","0","0","7","28","4","0","3","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","42","0","0","8","13","2","0","2","0","0","0","3","0","0","0","1","0","0","0","0"
"9歳","32","0","0","9","18","3","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"10～14歳","63","0","0","10","24","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"15～19歳","51","0","0","2","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","49","0","0","4","77","1","0","0","0","4","1","5","0","0","0","1","0","0","0","0"
"30～39歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","524","3","11","97","519","81","4","15","55","5","3","48","10","0","0","7","0","0","3","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","2","2","0","0","11","3","0","0","4","1","0","0","2","0","0","0","0","0","1","0"
"～1歳","4","1","4","1","111","9","1","0","43","0","1","0","2","0","0","0","0","0","0","0"
"1歳","23","6","9","10","211","21","2","0","59","0","1","1","5","0","0","0","0","0","1","0"
"2歳","32","1","5","15","129","41","2","2","6","0","1","13","5","1","0","0","0","0","0","0"
"3歳","56","0","3","21","93","28","0","6","1","0","0","20","2","0","0","0","0","1","1","0"
"4歳","66","0","4","35","95","21","1","5","0","0","0","7","2","0","0","0","0","0","0","0"
"5歳","89","0","4","34","59","6","0","2","0","1","0","15","0","0","0","0","0","0","0","0"
"6歳","109","0","1","25","53","6","0","3","0","0","0","8","1","0","0","0","0","0","1","0"
"7歳","81","0","1","17","53","7","0","6","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","78","0","0","16","40","3","0","4","0","0","0","3","0","0","0","1","0","0","0","0"
"9歳","55","0","0","18","34","5","0","2","0","0","0","5","0","0","0","0","0","0","0","0"
"10～14歳","136","0","0","23","62","6","0","2","0","0","0","9","0","0","0","1","0","0","1","0"
"15～19歳","82","0","0","2","12","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"20～29歳","94","0","0","5","112","1","0","0","0","5","1","6","0","0","0","2","0","0","0","0"
"30～39歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"50～59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","991","10","31","222","1075","157","6","32","113","7","4","93","19","1","0","13","0","1","6","1"
"定点数","287","147","147","147","147","147","147","147","147","147","147","147","147","147","39","39","24","24","24","24"


