"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年49週
"集計期間終了週",2019年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2125","2168","4293","415"
"RSウイルス感染症","37","21","58","261"
"咽頭結膜熱","75","66","141","261"
"Ａ群溶血性レンサ球菌咽頭炎","509","439","948","261"
"感染性胃腸炎","1015","907","1922","261"
"水痘","84","80","164","261"
"手足口病","199","175","374","261"
"伝染性紅斑","16","16","32","261"
"突発性発しん","47","51","98","261"
"ヘルパンギーナ","22","21","43","261"
"流行性耳下腺炎","6","9","15","261"
"不明発しん症","14","13","27","261"
"川崎病","3","3","6","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","8","13","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","7","10","17","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","11","10","21","25"
