"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年5週
"集計期間終了週",2023年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2093","1940","4033","413"
"RSウイルス感染症","27","19","46","260"
"咽頭結膜熱","14","8","22","260"
"Ａ群溶血性レンサ球菌咽頭炎","36","26","62","260"
"感染性胃腸炎","1181","1088","2269","260"
"水痘","12","10","22","260"
"手足口病","5","7","12","260"
"伝染性紅斑","2","0","2","260"
"突発性発しん","29","33","62","260"
"ヘルパンギーナ","1","2","3","260"
"流行性耳下腺炎","6","5","11","260"
"不明発しん症","0","4","4","260"
"川崎病","2","1","3","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","1","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","11","2","13","25"
