"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年51週
"集計期間終了週",2013年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","232","225","457","409"
"RSウイルス感染症","86","97","183","257"
"咽頭結膜熱","95","69","164","257"
"Ａ群溶血性レンサ球菌咽頭炎","325","282","607","257"
"感染性胃腸炎","3913","3638","7551","257"
"水痘","213","228","441","257"
"手足口病","22","20","42","257"
"伝染性紅斑","28","31","59","257"
"突発性発しん","78","52","130","257"
"百日咳","0","0","0","257"
"ヘルパンギーナ","2","1","3","257"
"流行性耳下腺炎","34","26","60","257"
"不明発しん症","7","7","14","257"
"川崎病","4","1","5","257"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","10","5","15","35"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","2","4","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","5","0","5","25"
"インフルエンザ入院","1","2","3","25"
