"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年30週"
"集計期間終了週","2001年30週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","6","8","3","9","2","2","0","0","59","1","4","1","0","0","4","0","0","1","0","0","2","","","","","",""
"区南部","0","0","4","2","9","10","13","2","1","0","0","30","0","8","4","0","0","1","0","0","0","0","0","2","","","","","",""
"区西南部","0","0","8","0","7","5","11","5","4","0","0","38","1","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","0","24","4","6","1","4","0","0","28","3","6","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","1","2","10","1","8","3","5","0","0","48","0","6","0","0","0","3","0","0","0","0","0","1","","","","","",""
"区東北部","0","0","2","1","9","4","8","1","2","0","0","28","3","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","3","0","8","2","6","3","0","0","0","19","0","4","3","0","0","0","0","0","0","0","0","2","","","","","",""
"西多摩","0","0","1","0","0","0","2","0","1","0","1","4","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","0","15","2","7","0","0","0","0","27","0","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","5","0","0","0","0","0","0","3","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","3","0","3","3","3","0","2","0","0","7","0","4","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","0","0","7","5","7","2","1","0","0","9","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","2","0","1","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","0","25","11","105","40","82","19","23","0","1","310","11","66","12","0","0","13","0","0","1","0","0","7","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年30週"
"集計期間終了週","2001年30週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","5","6","12","5","3","1","3","0","1","41","1","1","1","0","0","1","0","0","1","0","0","2","","","","","",""
"区南部","0","0","2","2","6","15","4","1","7","0","0","29","0","11","2","0","0","1","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","5","0","10","5","7","4","4","0","0","35","1","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","0","16","1","4","1","3","0","0","37","5","2","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","2","4","11","10","7","3","4","0","0","45","0","15","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区東北部","0","0","2","1","5","3","1","2","2","0","0","28","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","2","0","11","3","3","3","2","0","0","22","1","3","2","0","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","0","0","2","0","0","4","2","0","1","0","1","4","1","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","0","10","2","5","0","0","0","0","19","2","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","4","7","1","0","4","0","0","0","4","2","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","0","4","1","3","0","1","0","0","5","1","5","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","0","0","5","2","3","2","1","0","0","12","0","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","2","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","0","24","17","97","53","44","21","29","0","2","284","15","72","11","0","0","12","0","0","1","0","0","6","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年30週"
"集計期間終了週","2001年30週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
