"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年4週"
"集計期間終了週","2024年4週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","15","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"中央区","40","9","0","2","3","14","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"みなと","53","41","0","0","16","24","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","8","","","","","",""
"新宿区","64","39","0","2","18","36","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"文京","73","32","0","2","8","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"台東","46","22","0","1","11","46","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","72","63","1","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","","","","","",""
"江東区","154","58","0","0","23","49","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","65","48","0","1","14","53","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","66","34","0","1","11","25","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","243","99","0","10","39","86","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
