"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年11週"
"集計期間終了週","2008年11週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","0","0","22","120","11","1","0","7","0","0","3","1","0","0","1","0","0","1","0","","","","","",""
"区南部","27","0","2","17","155","8","1","2","8","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","28","0","1","14","110","8","0","0","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","35","1","2","9","130","16","1","0","3","0","0","2","1","0","0","0","0","0","1","0","","","","","",""
"区西北部","58","1","0","5","84","6","0","0","2","0","0","5","0","1","0","1","0","0","0","0","","","","","",""
"区東北部","23","0","1","14","78","6","0","2","4","0","0","6","0","0","0","1","0","0","0","0","","","","","",""
"区東部","40","0","2","33","152","9","0","0","6","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","29","0","0","3","42","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","29","0","2","73","202","14","0","2","6","0","0","3","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","14","0","0","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","49","0","0","5","46","6","0","1","4","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","17","0","3","17","68","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","373","2","13","212","1207","102","3","7","48","1","0","24","6","1","0","5","0","0","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年11週"
"集計期間終了週","2008年11週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","0","3","23","109","10","1","1","3","0","0","3","1","0","0","2","0","1","1","0","","","","","",""
"区南部","27","0","4","16","135","11","1","2","6","1","0","3","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","34","0","2","6","113","3","0","2","4","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"区西部","42","1","2","12","136","9","1","1","2","0","0","2","1","0","0","1","0","0","1","0","","","","","",""
"区西北部","54","1","1","5","79","6","0","0","6","0","0","5","0","1","0","1","0","0","2","0","","","","","",""
"区東北部","35","0","3","8","88","11","0","3","4","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"区東部","36","1","2","24","141","7","2","0","7","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","21","0","0","3","39","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","30","0","1","55","208","15","0","2","7","0","0","1","2","1","0","1","0","0","0","0","","","","","",""
"北多摩西部","10","0","0","3","17","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","38","0","0","2","48","1","0","1","4","1","0","3","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","33","0","3","13","60","8","0","0","2","0","0","0","0","0","0","2","0","0","1","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","378","3","21","170","1173","84","6","12","47","2","0","27","6","2","0","10","0","1","5","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年11週"
"集計期間終了週","2008年11週"
"性別","男女合計"

