"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年1月"
"集計期間終了月","2005年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","12","7","0"
"5～9歳","0","0","0","0","0","0","3","2","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","1","2","0","0","1","0","0"
"20～24歳","15","3","3","9","0","0","0","0","0"
"25～29歳","12","5","3","18","0","0","3","0","0"
"30～34歳","14","10","4","8","0","0","1","1","0"
"35～39歳","9","5","6","9","0","0","1","0","0"
"40～44歳","9","6","2","7","0","0","1","0","0"
"45～49歳","2","0","0","4","0","1","1","0","0"
"50～54歳","5","4","0","4","0","0","5","0","0"
"55～59歳","4","4","2","0","0","0","7","0","0"
"60～64歳","1","0","0","1","0","1","9","5","0"
"65～69歳","0","0","1","0","0","0","7","0","0"
"70歳以上","0","0","0","0","0","0","34","1","2"
"合計","75","37","22","62","0","2","88","16","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年1月"
"集計期間終了月","2005年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","5","0"
"1～4歳","0","0","0","0","0","0","7","7","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","0","1","0"
"15～19歳","13","1","1","0","1","0","0","0","0"
"20～24歳","27","2","5","3","5","0","0","0","0"
"25～29歳","11","12","4","4","8","0","0","0","0"
"30～34歳","19","5","0","6","2","0","0","0","0"
"35～39歳","8","6","2","3","4","0","2","0","0"
"40～44歳","7","2","1","1","2","0","1","0","0"
"45～49歳","1","2","0","0","1","0","3","0","0"
"50～54歳","0","1","0","0","0","0","3","0","0"
"55～59歳","0","0","0","0","2","0","3","1","0"
"60～64歳","0","0","0","0","1","0","4","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","1","0","0","0","0","15","1","1"
"合計","86","32","13","17","26","0","48","17","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年1月"
"集計期間終了月","2005年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","5","0"
"1～4歳","0","0","0","0","0","0","19","14","0"
"5～9歳","0","0","0","0","0","0","5","4","0"
"10～14歳","0","0","0","0","0","0","0","1","0"
"15～19歳","17","1","2","2","1","0","1","0","0"
"20～24歳","42","5","8","12","5","0","0","0","0"
"25～29歳","23","17","7","22","8","0","3","0","0"
"30～34歳","33","15","4","14","2","0","1","1","0"
"35～39歳","17","11","8","12","4","0","3","0","0"
"40～44歳","16","8","3","8","2","0","2","0","0"
"45～49歳","3","2","0","4","1","1","4","0","0"
"50～54歳","5","5","0","4","0","0","8","0","0"
"55～59歳","4","4","2","0","2","0","10","1","0"
"60～64歳","1","0","0","1","1","1","13","5","0"
"65～69歳","0","0","1","0","0","0","10","0","0"
"70歳以上","0","1","0","0","0","0","49","2","3"
"合計","161","69","35","79","26","2","136","33","3"
"定点数","41","41","41","41","41","41","25","25","25"


