"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年11月"
"集計期間終了月","2024年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","6","8","4","0","0","5","0","0","",""
"区南部","47","7","7","16","0","0","6","0","0","",""
"区西南部","12","2","4","4","0","0","3","0","0","",""
"区西部","32","1","1","8","0","0","4","1","0","",""
"区西北部","10","1","2","5","0","0","0","0","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","12","4","3","8","0","0","6","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","5","1","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","124","21","25","45","0","0","36","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年11月"
"集計期間終了月","2024年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","4","6","11","3","0","2","0","0","",""
"区南部","28","1","1","7","1","0","0","0","0","",""
"区西南部","12","3","5","0","0","0","6","1","0","",""
"区西部","7","0","0","1","1","0","10","1","0","",""
"区西北部","5","2","0","0","1","0","4","0","0","",""
"区東北部","4","0","0","0","0","0","0","0","0","",""
"区東部","2","0","0","0","2","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","2","1","0","",""
"南多摩","3","1","0","2","1","0","0","0","0","",""
"北多摩西部","3","1","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","2","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","75","12","12","21","9","0","29","3","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年11月"
"集計期間終了月","2024年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","10","14","15","3","0","7","0","0","10","4"
"区南部","75","8","8","23","1","0","6","0","0","3","1"
"区西南部","24","5","9","4","0","0","9","1","0","5","3"
"区西部","39","1","1","9","1","0","14","2","0","11","4"
"区西北部","15","3","2","5","1","0","4","0","0","6","2"
"区東北部","4","0","0","0","0","0","3","0","0","3","1"
"区東部","14","4","3","8","2","0","8","0","0","6","1"
"西多摩","0","0","0","0","0","0","2","1","0","0","1"
"南多摩","3","1","0","2","1","0","2","0","0","5","1"
"北多摩西部","3","1","0","0","0","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","7","1","0","3","3"
"北多摩北部","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","199","33","37","66","9","0","65","5","0","55","25"


