"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年36週
"集計期間終了週",2015年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","12","20","414"
"RSウイルス感染症","95","77","172","261"
"咽頭結膜熱","52","43","95","261"
"Ａ群溶血性レンサ球菌咽頭炎","209","159","368","261"
"感染性胃腸炎","516","466","982","261"
"水痘","21","25","46","261"
"手足口病","647","551","1198","261"
"伝染性紅斑","58","83","141","261"
"突発性発しん","99","82","181","261"
"百日咳","3","6","9","261"
"ヘルパンギーナ","134","155","289","261"
"流行性耳下腺炎","53","27","80","261"
"不明発しん症","26","23","49","261"
"川崎病","1","1","2","261"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","17","11","28","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","2","5","25"
"マイコプラズマ肺炎","7","4","11","25"
"クラミジア肺炎(オウム病は除く)","6","0","6","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
