"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年22週
"集計期間終了週",2007年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","4","10","283"
"RSウイルス感染症","5","3","8","149"
"咽頭結膜熱","68","53","121","149"
"Ａ群溶血性レンサ球菌咽頭炎","234","165","399","149"
"感染性胃腸炎","500","452","952","149"
"水痘","135","126","261","149"
"手足口病","28","16","44","149"
"伝染性紅斑","39","35","74","149"
"突発性発しん","60","60","120","149"
"百日咳","1","0","1","149"
"風しん","0","0","0","149"
"ヘルパンギーナ","14","21","35","149"
"麻しん（成人麻しん以外）","9","13","22","149"
"流行性耳下腺炎","22","22","44","149"
"不明発しん症","11","6","17","149"
"川崎病","4","3","7","149"
"急性出血性結膜炎","1","2","3","39"
"流行性角結膜炎","13","10","23","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","4","4","8","23"
"クラミジア肺炎(オウム病は除く)","1","0","1","23"
"成人麻しん","11","12","23","23"
