"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年47週
"集計期間終了週",2009年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3583","3322","6905","288"
"RSウイルス感染症","22","13","35","148"
"咽頭結膜熱","6","13","19","148"
"Ａ群溶血性レンサ球菌咽頭炎","54","51","105","148"
"感染性胃腸炎","269","205","474","148"
"水痘","50","57","107","148"
"手足口病","30","16","46","148"
"伝染性紅斑","9","4","13","148"
"突発性発しん","46","30","76","148"
"百日咳","1","2","3","148"
"ヘルパンギーナ","6","5","11","148"
"流行性耳下腺炎","47","32","79","148"
"不明発しん症","8","6","14","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","7","16","23","38"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","0","3","3","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
