"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年4週
"集計期間終了週",2012年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7046","6427","13473","418"
"RSウイルス感染症","49","38","87","263"
"咽頭結膜熱","33","21","54","263"
"Ａ群溶血性レンサ球菌咽頭炎","320","292","612","263"
"感染性胃腸炎","1360","1183","2543","263"
"水痘","201","176","377","263"
"手足口病","4","10","14","263"
"伝染性紅斑","22","29","51","263"
"突発性発しん","60","66","126","263"
"百日咳","5","3","8","263"
"ヘルパンギーナ","3","3","6","263"
"流行性耳下腺炎","26","24","50","263"
"不明発しん症","10","9","19","263"
"川崎病","7","0","7","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","12","10","22","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","10","9","19","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","32","23","55","25"
