"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年11週
"集計期間終了週",2001年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","391","429","820","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","2","4","142"
"Ａ群溶血性レンサ球菌咽頭炎","30","33","63","142"
"感染性胃腸炎","488","482","970","142"
"水痘","86","91","177","142"
"手足口病","2","1","3","142"
"伝染性紅斑","29","31","60","142"
"突発性発しん","28","22","50","142"
"百日咳","1","0","1","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","10","6","16","142"
"麻しん（成人麻しん以外）","10","11","21","142"
"流行性耳下腺炎","85","57","142","142"
"不明発しん症","4","6","10","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","5","8","13","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
