"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年35週
"集計期間終了週",2012年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","3","9","406"
"RSウイルス感染症","122","129","251","259"
"咽頭結膜熱","60","58","118","259"
"Ａ群溶血性レンサ球菌咽頭炎","109","92","201","259"
"感染性胃腸炎","511","430","941","259"
"水痘","40","27","67","259"
"手足口病","75","79","154","259"
"伝染性紅斑","8","7","15","259"
"突発性発しん","124","115","239","259"
"百日咳","3","4","7","259"
"ヘルパンギーナ","164","160","324","259"
"流行性耳下腺炎","40","26","66","259"
"不明発しん症","26","33","59","259"
"川崎病","2","1","3","259"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","20","11","31","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","2","3","24"
"マイコプラズマ肺炎","9","4","13","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","24"
