"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年48週
"集計期間終了週",2015年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","43","32","75","411"
"RSウイルス感染症","163","147","310","260"
"咽頭結膜熱","54","44","98","260"
"Ａ群溶血性レンサ球菌咽頭炎","338","305","643","260"
"感染性胃腸炎","1036","938","1974","260"
"水痘","93","74","167","260"
"手足口病","37","19","56","260"
"伝染性紅斑","43","51","94","260"
"突発性発しん","68","69","137","260"
"百日咳","2","4","6","260"
"ヘルパンギーナ","5","8","13","260"
"流行性耳下腺炎","81","90","171","260"
"不明発しん症","14","13","27","260"
"川崎病","1","2","3","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","27","13","40","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","16","13","29","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
