"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年16週"
"集計期間終了週","2001年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","5","18","8","1","6","5","0","0","1","2","2","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","0","0","1","33","9","0","0","7","0","0","1","1","5","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","0","0","1","34","11","0","3","3","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","3","28","7","0","5","6","0","0","0","0","4","0","0","0","3","0","0","1","0","0","0","","","","","",""
"区西北部","2","0","0","0","19","7","3","7","6","0","0","2","1","12","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","3","18","11","0","2","4","0","0","2","0","16","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","4","0","0","2","14","7","0","1","1","0","1","0","1","3","1","0","0","3","0","0","0","0","0","0","","","","","",""
"西多摩","7","0","0","1","18","13","0","1","2","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","0","2","25","9","0","0","3","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","0","4","3","1","3","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","2","1","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","10","0","1","3","23","3","0","3","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","0","1","22","236","89","5","33","42","0","3","6","11","69","1","2","0","10","0","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年16週"
"集計期間終了週","2001年16週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","2","6","18","12","2","4","2","0","0","1","2","2","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","0","0","1","27","2","0","5","3","0","0","1","1","9","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","0","0","1","43","10","1","4","6","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","0","1","24","3","0","4","4","0","0","0","0","9","0","0","0","4","0","0","1","0","0","0","","","","","",""
"区西北部","4","0","0","2","15","6","2","5","8","0","0","2","2","11","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","0","1","19","10","0","6","1","0","0","1","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
