"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年47週
"集計期間終了週",2020年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","3","5","407"
"RSウイルス感染症","0","1","1","258"
"咽頭結膜熱","32","11","43","258"
"Ａ群溶血性レンサ球菌咽頭炎","72","62","134","258"
"感染性胃腸炎","383","346","729","258"
"水痘","40","15","55","258"
"手足口病","3","8","11","258"
"伝染性紅斑","0","1","1","258"
"突発性発しん","80","64","144","258"
"ヘルパンギーナ","5","3","8","258"
"流行性耳下腺炎","11","6","17","258"
"不明発しん症","3","5","8","258"
"川崎病","0","0","0","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","4","8","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
