"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年21週
"集計期間終了週",2022年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","409"
"RSウイルス感染症","11","13","24","255"
"咽頭結膜熱","19","23","42","255"
"Ａ群溶血性レンサ球菌咽頭炎","21","20","41","255"
"感染性胃腸炎","851","766","1617","255"
"水痘","9","12","21","255"
"手足口病","35","15","50","255"
"伝染性紅斑","2","3","5","255"
"突発性発しん","62","54","116","255"
"ヘルパンギーナ","5","3","8","255"
"流行性耳下腺炎","7","3","10","255"
"不明発しん症","3","3","6","255"
"川崎病","0","0","0","255"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","0","5","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
