"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年5週"
"集計期間終了週","2024年5週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","5","18","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"～1歳","14","40","0","2","2","54","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","58","64","4","9","11","147","0","3","2","17","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","75","61","0","13","15","117","1","4","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","102","44","0","11","43","104","1","0","1","3","0","2","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","157","55","0","4","50","132","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"5歳","174","69","0","13","80","98","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","243","62","0","4","93","99","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","375","76","0","3","69","97","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","416","94","0","0","67","67","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"9歳","431","89","0","1","38","54","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10～14歳","1540","365","0","7","97","199","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","1","1","0","0","0","2","0","1","0","3"
"15～19歳","409","132","0","1","8","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","170","172","0","4","14","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","169","184","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"40～49歳","140","248","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6"
"50～59歳","101","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","7"
"60～69歳","40","135","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","9","1","0","0","0","0","2","0","0","0","9"
"70～79歳","17","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","24","1","0","1","0","0","3","1","0","1","23"
"80歳以上","15","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","45","0","0","0","0","0","6","0","3","0","42"
"合計","4651","2275","6","72","587","1334","11","10","13","33","1","7","1","2","0","3","0","1","0","0","0","27","106","3","1","2","0","0","22","2","5","1","100"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年5週"
"集計期間終了週","2024年5週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","6","10","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0"
"～1歳","19","35","2","1","2","49","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","50","64","4","10","9","106","1","1","0","16","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","68","41","1","6","28","101","1","2","0","6","0","0","0","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","1"
"3歳","101","46","1","7","36","89","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","134","40","0","10","46","104","1","0","2","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","169","47","0","10","60","99","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","222","67","0","5","49","73","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","336","68","0","4","65","78","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","316","74","0","1","57","67","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","321","68","0","1","44","54","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10～14歳","1044","313","0","0","61","109","2","0","0","0","0","2","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15～19歳","227","117","0","1","9","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"20～29歳","154","196","0","1","37","178","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30～39歳","205","295","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40～49歳","211","315","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","98","305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","0","0","0","0","0","2","0","0","0","7"
"60～69歳","36","146","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70～79歳","16","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","0","0","1","0","0","1","1","0","0","19"
"80歳以上","14","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40","0","0","0","0","0","5","0","0","0","40"
"合計","3747","2438","10","57","503","1154","14","6","7","32","1","6","2","3","0","8","0","0","2","0","0","16","81","2","1","2","0","0","13","2","1","0","80"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年5週"
"集計期間終了週","2024年5週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","11","28","4","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","0","1","1","0","1"
"～1歳","33","75","2","3","4","103","0","2","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","108","128","8","19","20","253","1","4","2","33","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"2歳","143","102","1","19","43","218","2","6","0","10","0","0","0","1","0","0","0","0","0","0","0","2","3","1","0","0","0","0","1","0","1","0","2"
"3歳","203","90","1","18","79","193","1","0","1","4","0","2","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","291","95","0","14","96","236","1","1","5","0","1","1","1","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"5歳","343","116","0","23","140","197","1","1","1","0","1","2","0","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"6歳","465","129","0","9","142","172","2","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","711","144","0","7","134","175","1","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","732","168","0","1","124","134","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"9歳","752","157","0","2","82","108","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"10～14歳","2584","678","0","7","158","308","5","1","0","0","0","2","0","0","0","0","0","1","2","0","0","5","4","1","1","0","0","0","4","0","1","0","3"
"15～19歳","636","249","0","2","17","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"20～29歳","324","368","0","5","51","296","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
