"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年52週
"集計期間終了週",2012年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","768","809","1577","410"
"RSウイルス感染症","67","48","115","258"
"咽頭結膜熱","73","60","133","258"
"Ａ群溶血性レンサ球菌咽頭炎","220","208","428","258"
"感染性胃腸炎","1769","1663","3432","258"
"水痘","163","148","311","258"
"手足口病","39","16","55","258"
"伝染性紅斑","11","17","28","258"
"突発性発しん","57","59","116","258"
"百日咳","1","2","3","258"
"ヘルパンギーナ","6","3","9","258"
"流行性耳下腺炎","21","22","43","258"
"不明発しん症","7","13","20","258"
"川崎病","0","3","3","258"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","6","6","12","37"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","8","11","19","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","5","6","11","25"
