"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年16週
"集計期間終了週",2006年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","58","37","95","178"
"RSウイルス感染症","2","2","4","142"
"咽頭結膜熱","40","40","80","142"
"Ａ群溶血性レンサ球菌咽頭炎","151","157","308","142"
"感染性胃腸炎","509","420","929","142"
"水痘","97","81","178","142"
"手足口病","2","2","4","142"
"伝染性紅斑","52","59","111","142"
"突発性発しん","51","36","87","142"
"百日咳","2","0","2","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","13","5","18","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","41","48","89","142"
"不明発しん症","11","9","20","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","2","7","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
