"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年48週
"集計期間終了週",2010年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","115","104","219","288"
"RSウイルス感染症","54","40","94","149"
"咽頭結膜熱","46","38","84","149"
"Ａ群溶血性レンサ球菌咽頭炎","193","159","352","149"
"感染性胃腸炎","1374","1278","2652","149"
"水痘","134","102","236","149"
"手足口病","13","12","25","149"
"伝染性紅斑","36","46","82","149"
"突発性発しん","50","38","88","149"
"百日咳","2","1","3","149"
"ヘルパンギーナ","4","2","6","149"
"流行性耳下腺炎","39","32","71","149"
"不明発しん症","5","5","10","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","13","14","27","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","8","8","16","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
