"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年50週
"集計期間終了週",2008年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","335","339","674","284"
"RSウイルス感染症","35","42","77","147"
"咽頭結膜熱","32","33","65","147"
"Ａ群溶血性レンサ球菌咽頭炎","200","215","415","147"
"感染性胃腸炎","1359","1441","2800","147"
"水痘","138","126","264","147"
"手足口病","41","20","61","147"
"伝染性紅斑","20","21","41","147"
"突発性発しん","40","44","84","147"
"百日咳","2","10","12","147"
"ヘルパンギーナ","5","4","9","147"
"流行性耳下腺炎","45","45","90","147"
"不明発しん症","3","1","4","147"
"川崎病","1","1","2","147"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","6","10","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","8","10","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
