"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","1","0","2","0","2","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","1","3","0","3","6","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","6","1","7","16","0","10","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","11","1","6","25","1","0","0","1","0","0","1","0","0","0","0","0","0","4","0","0","0","","","","","",""
"文京","0","0","1","0","8","1","4","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","1","10","5","3","15","0","1","0","4","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","1","5","0","0","1","2","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","6","5","3","7","49","3","9","0","3","0","4","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","3","1","5","35","0","3","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","11","0","4","17","0","6","0","1","0","3","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","4","7","24","65","1","13","1","3","1","5","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","13","1","17","48","4","20","2","2","0","3","15","1","0","0","2","0","0","0","0","0","1","","","","","",""
"渋谷区","0","1","0","0","5","0","1","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","","","","","",""
"中野区","1","5","0","3","29","2","5","1","3","0","8","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","5","1","3","21","1","2","0","3","0","1","0","1","0","0","1","0","0","4","0","0","0","","","","","",""
"池袋","0","0","0","2","4","0","2","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","","","","","",""
"北区","0","1","1","2","22","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","9","0","6","6","2","4","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","8","1","4","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","1","7","0","39","28","2","10","1","3","1","6","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","0","18","1","17","30","3","6","1","1","0","6","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","0","9","17","2","6","1","1","0","1","5","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","1","14","2","16","51","1","11","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","23","0","14","48","3","5","1","3","0","5","16","1","0","0","0","0","0","1","0","0","0","","","","","",""
"町田市","2","2","9","6","29","0","6","0","3","0","4","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","7","0","7","15","0","9","0","1","0","4","2","1","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","14","12","0","13","24","2","5","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","10","0","11","23","4","12","0","3","0","4","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","19","1","18","47","2","18","0","6","0","7","27","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","7","24","4","28","21","4","18","0","7","0","8","4","1","0","0","0","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","59","229","39","275","717","41","197","11","69","2","73","124","11","1","0","9","1","0","22","0","0","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","","","","","",""
"中央区","1","3","0","1","10","0","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","6","0","1","21","1","3","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","2","14","1","10","22","0","2","0","1","0","0","2","0","0","0","1","0","0","4","0","0","0","","","","","",""
"文京","1","1","1","3","3","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","1","6","1","3","12","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","4","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","5","6","3","5","51","6","8","1","6","0","2","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","1","1","3","20","1","3","1","3","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","8","1","6","12","0","9","1","1","1","7","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","9","2","20","61","2","20","0","4","3","4","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","8","1","15","40","6","20","1","4","0","6","7","2","0","0","0","0","1","1","0","0","1","","","","","",""
"渋谷区","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","","","","","",""
"中野区","3","6","0","4","22","1","3","0","2","0","3","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","4","2","0","5","12","0","3","0","2","0","3","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"池袋","0","3","0","0","8","0","3","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","","","","","",""
"北区","1","0","0","3","23","1","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","8","0","1","8","1","5","0","1","0","2","4","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","5","10","2","1","0","2","0","1","3","0","0","0","0","0","0","0","0","1","0","","","","","",""
"練馬区","3","4","0","26","20","10","11","1","5","0","6","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","16","1","8","34","2","6","1","2","0","2","7","0","0","0","3","0","0","0","0","0","0","","","","","",""
"葛飾区","2","1","0","2","14","1","4","0","3","0","2","6","0","0","0","0","0","1","1","0","0","0","","","","","",""
"江戸川","3","11","1","19","44","1","5","1","2","0","4","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","21","0","9","38","2","8","0","3","1","5","16","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","3","4","4","29","2","1","0","2","0","5","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","8","0","2","13","0","3","1","0","1","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","10","0","6","16","1","3","1","3","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","13","0","10","17","0","7","0","1","0","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","7","16","1","12","24","4","21","2","4","1","6","24","0","0","0","0","0","0","2","0","0","0","","","","","",""
"多摩小平","4","17","5","33","29","4","11","0","5","0","5","5","3","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","67","207","23","216","621","50","174","11","61","7","71","123","8","2","0","12","0","2","19","1","1","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","0","2","0","3","3","0","0","0","0","1","0","1","0","0","0","0","4","0","0","0","4","3","0","2","2","0"
"中央区","2","6","0","4","16","0","9","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","12","1","8","37","1","13","0","1","0","1","4","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","3","25","2","16","47","1","2","0","2","0","0","3","0","0","0","1","0","0","8","0","0","0","12","8","2","2","2","0"
"文京","1","1","2","3","11","1","6","0","3","0","0","1","0","0","0","2","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","2","16","6","6","27","0","2","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","7","0","1","6","1","1","1","2","0","3","0","0","0","0","0","0","0","2","0","0","0","8","5","1","1","1","0"
