"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年24週"
"集計期間終了週","2007年24週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","4","24","37","15","4","6","7","0","0","1","0","2","2","0","0","0","0","0","0","0","2","","","","","",""
"区南部","0","1","12","18","52","18","1","2","4","0","0","2","0","5","0","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","0","0","4","21","44","16","3","9","6","0","0","1","0","4","0","0","0","2","0","0","0","0","0","","","","","",""
"区西部","0","1","19","28","65","14","1","1","5","0","0","3","1","3","0","0","0","0","0","0","0","0","3","","","","","",""
"区西北部","0","0","11","10","45","21","8","1","6","0","0","3","2","7","0","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","0","7","11","53","12","3","3","6","0","0","0","3","5","3","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","6","19","76","23","2","3","10","0","0","2","0","2","1","0","1","1","0","0","0","0","3","","","","","",""
"西多摩","0","0","5","2","7","8","0","6","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","1","0","7","43","93","42","5","10","8","0","0","11","3","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","3","9","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","12","13","5","0","1","1","0","0","3","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","8","13","23","3","1","4","4","0","0","8","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","2","84","204","518","183","28","46","61","0","0","35","10","34","8","0","2","10","0","0","0","0","10","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年24週"
"集計期間終了週","2007年24週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","4","25","41","13","2","5","3","0","0","1","2","2","1","0","0","5","0","0","1","0","1","","","","","",""
"区南部","0","1","9","14","46","10","1","6","3","0","0","2","0","1","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","0","0","3","18","38","6","2","14","5","0","0","1","0","2","1","0","0","4","0","0","0","0","0","","","","","",""
"区西部","0","1","16","22","63","15","1","3","4","0","0","3","1","3","0","2","0","1","0","0","0","0","2","","","","","",""
"区西北部","0","1","9","10","32","12","3","3","6","0","0","1","2","2","0","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","0","7","4","37","12","6","2","4","0","0","1","1","1","2","0","1","0","0","0","1","0","0","","","","","",""
"区東部","0","0","8","31","63","22","2","5","9","0","0","7","2","8","3","0","1","1","0","1","0","0","2","","","","","",""
"西多摩","0","0","5","2","10","1","0","3","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","2","1","6","26","76","30","5","7","8","0","0","7","3","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","9","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","4","14","6","2","4","3","0","0","4","0","3","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","1","0","2","15","35","1","1","1","4","0","1","8","0","2","1","0","0","4","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","5","70","172","465","132","25","54","52","0","1","36","12","30","12","2","2","20","0","1","2","0","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年24週"
"集計期間終了週","2007年24週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","8","49","78","28","6","11","10","0","0","2","2","2","3","0","0","5","0","0","1","0","3","27","19","2","4","4","0"
"区南部","0","1","21","32","98","28","1","8","7","0","0","4","0","6","1","0","0","0","0","0","0","0","2","26","15","3","1","1","0"
"区西南部","0","0","7","39","82","22","5","23","11","0","0","1","0","6","1","0","0","6","0","0","0","0","0","28","15","4","4","3","0"
"区西部","0","1","35","50","128","29","2","4","9","0","0","6","1","6","0","2","0","1","0","0","0","0","5","30","18","4","4","4","0"
"区西北部","0","1","20","20","77","33","11","4","12","0","0","4","4","9","0","0","0","4","0","0","0","0","0","37","20","6","1","2","0"
"区東北部","0","0","14","15","90","24","9","5","10","0","0","1","4","6","5","0","1","0","0","0","1","0","0","25","11","4","1","1","0"
"区東部","0","0","14","50","139","45","4","8","19","0","0","9","2","10","4","0","1","1","0","1","0","0","5","27","12","4","1","1","0"
"西多摩","0","0","5","4","17","9","0","9","3","0","0","2","0","1","1","0","0","1","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","3","1","13","69","169","72","10","17","16","0","0","18","3","4","2","0","0","0","0","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","0","0","0","4","18","10","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","5","2","1","1","0"
"北多摩南部","0","0","1","16","27","11","2","5","4","0","0","7","0","6","0","0","0","0","0","0","0","0","1","21","10","2","2","3","0"
"北多摩北部","1","0","10","28","58","4","2","5","8","0","1","16","0","2","1","0","0","6","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4","5","148","376","982","315","52","100","111","0","1","70","17","59","18","2","2","24","0","1","2","0","16","286","149","38","24","25","0"


