"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年38週
"集計期間終了週",2020年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","404"
"RSウイルス感染症","0","0","0","253"
"咽頭結膜熱","8","9","17","253"
"Ａ群溶血性レンサ球菌咽頭炎","67","46","113","253"
"感染性胃腸炎","296","265","561","253"
"水痘","30","12","42","253"
"手足口病","17","12","29","253"
"伝染性紅斑","4","4","8","253"
"突発性発しん","69","75","144","253"
"ヘルパンギーナ","14","13","27","253"
"流行性耳下腺炎","11","6","17","253"
"不明発しん症","4","10","14","253"
"川崎病","1","1","2","253"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","3","10","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
