"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年21週
"集計期間終了週",2017年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","55","68","123","412"
"RSウイルス感染症","38","18","56","261"
"咽頭結膜熱","119","93","212","261"
"Ａ群溶血性レンサ球菌咽頭炎","467","380","847","261"
"感染性胃腸炎","1079","943","2022","261"
"水痘","82","75","157","261"
"手足口病","77","66","143","261"
"伝染性紅斑","21","15","36","261"
"突発性発しん","93","88","181","261"
"百日咳","1","0","1","261"
"ヘルパンギーナ","18","8","26","261"
"流行性耳下腺炎","25","20","45","261"
"不明発しん症","7","11","18","261"
"川崎病","3","2","5","261"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","11","20","31","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","4","3","7","25"
"インフルエンザ入院","1","0","1","25"
