"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年52週"
"集計期間終了週","2007年52週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","8","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","","","","","",""
"みなと","24","12","2","9","34","7","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","35","1","0","1","34","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","","","","","",""
"文京","25","0","0","0","18","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","11","1","3","2","21","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","22","1","0","0","23","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","37","0","0","0","52","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","25","0","0","1","39","4","4","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","6","0","0","2","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","65","8","7","3","76","9","0","3","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","55","0","0","5","62","3","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","17","0","2","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","40","0","0","2","49","5","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"杉並","42","0","0","0","51","5","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","12","1","0","1","13","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","36","0","0","0","23","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","0","0","2","12","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","19","1","0","0","21","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","56","1","0","6","25","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","42","1","1","4","36","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","34","0","0","1","29","11","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","1","0","","","","","",""
"江戸川","106","7","4","12","56","9","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","78","2","0","16","46","7","2","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","37","2","0","9","68","16","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","28","2","0","2","39","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","48","4","1","1","35","3","2","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","38","0","0","3","41","6","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","95","0","0","5","45","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","93","4","0","10","68","12","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1154","49","20","98","1054","141","15","11","34","1","1","2","1","17","3","1","2","7","0","0","3","1","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年52週"
"集計期間終了週","2007年52週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","25","5","2","8","39","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","46","1","0","1","26","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","","","","","",""
"文京","13","0","0","1","17","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","13","1","0","2","20","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","25","0","0","4","10","2","1","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","44","0","0","0","57","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","34","0","0","3","42","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","6","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","53","5","2","6","70","8","0","2","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","58","2","0","4","56","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","15","0","2","0","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","35","0","0","4","46","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","66","0","0","0","49","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","12","0","0","1","17","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","33","0","3","0","26","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","12","1","0","1","14","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","17","0","0","1","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","55","0","2","5","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","25","1","0","1","37","5","0","1","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","25","0","0","1","29","21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","96","1","1","9","54","7","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","54","3","4","5","35","7","1","1","4","0","0","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"町田市","33","0","0","8","55","11","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","20","3","0","1","41","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","49","5","2","4","24","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","28","0","0","2","32","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","89","1","0","8","34","8","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
