"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年42週
"集計期間終了週",2002年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","9","5","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","37","27","64","142"
"感染性胃腸炎","168","154","322","142"
"水痘","47","24","71","142"
"手足口病","20","21","41","142"
"伝染性紅斑","9","7","16","142"
"突発性発しん","33","42","75","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","2","7","9","142"
"麻しん（成人麻しん以外）","0","5","5","142"
"流行性耳下腺炎","37","29","66","142"
"不明発しん症","0","0","0","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","3","9","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","8","4","12","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
