"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年8週
"集計期間終了週",2020年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1097","988","2085","414"
"RSウイルス感染症","19","27","46","262"
"咽頭結膜熱","44","30","74","262"
"Ａ群溶血性レンサ球菌咽頭炎","515","482","997","262"
"感染性胃腸炎","944","858","1802","262"
"水痘","50","54","104","262"
"手足口病","4","11","15","262"
"伝染性紅斑","7","7","14","262"
"突発性発しん","50","51","101","262"
"ヘルパンギーナ","3","3","6","262"
"流行性耳下腺炎","8","5","13","262"
"不明発しん症","10","5","15","262"
"川崎病","1","1","2","262"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","3","0","3","38"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","6","1","7","25"
"クラミジア肺炎(オウム病は除く)","3","0","3","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","3","4","7","25"
