"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年17週
"集計期間終了週",2010年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","16","11","27","277"
"RSウイルス感染症","2","3","5","147"
"咽頭結膜熱","21","14","35","147"
"Ａ群溶血性レンサ球菌咽頭炎","150","137","287","147"
"感染性胃腸炎","649","654","1303","147"
"水痘","125","110","235","147"
"手足口病","31","32","63","147"
"伝染性紅斑","24","44","68","147"
"突発性発しん","38","37","75","147"
"百日咳","1","4","5","147"
"ヘルパンギーナ","13","17","30","147"
"流行性耳下腺炎","47","49","96","147"
"不明発しん症","3","3","6","147"
"川崎病","0","1","1","147"
"急性出血性結膜炎","1","0","1","37"
"流行性角結膜炎","12","9","21","37"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","3","4","7","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
