"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年5月"
"集計期間終了月","2008年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","2","3","10","0","1","0","0","0","",""
"中央区","5","1","0","2","0","0","0","0","0","",""
"みなと","5","4","0","1","0","0","6","0","0","",""
"新宿区","21","14","26","17","0","2","28","3","2","",""
"文京","2","1","2","7","1","0","3","4","0","",""
"台東","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","4","1","2","0","0","1","4","0","",""
"江東区","12","3","1","10","0","1","0","0","0","",""
"品川区","1","2","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","1","0","0","2","1","0","",""
"世田谷","0","0","0","0","0","0","4","1","0","",""
"渋谷区","7","5","0","5","0","0","1","0","0","",""
"中野区","5","1","0","4","0","1","0","0","0","",""
"杉並","2","0","0","0","0","0","20","0","1","",""
"池袋","14","7","8","9","0","2","3","6","0","",""
"北区","0","1","2","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","1","3","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","4","1","4","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","4","7","0","",""
"江戸川","9","2","0","2","0","0","0","0","0","",""
"八王子市","1","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","4","1","0","1","0","0","6","0","0","",""
"多摩小平","0","0","0","0","0","0","6","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","105","52","45","79","1","7","84","32","3","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年5月"
"集計期間終了月","2008年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","0","0","0","0","1","0","0","",""
"中央区","4","1","0","0","0","0","0","0","0","",""
"みなと","10","3","1","1","0","0","3","0","0","",""
"新宿区","8","15","11","8","1","0","11","5","0","",""
"文京","0","0","0","0","0","0","5","1","0","",""
"台東","13","1","3","0","1","1","0","0","0","",""
"墨田区","0","1","2","0","1","0","2","2","0","",""
"江東区","1","2","0","0","2","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","7","5","9","0","3","1","1","0","0","",""
"中野区","3","0","1","1","1","0","0","0","0","",""
"杉並","1","0","0","0","1","0","13","1","0","",""
"池袋","10","2","2","2","0","0","3","3","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","1","0","0","0","0","0","",""
"板橋区","7","0","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","7","8","0","",""
"江戸川","9","4","0","2","0","0","0","0","0","",""
"八王子市","13","0","3","2","3","0","2","0","0","",""
"町田市","2","0","0","0","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","14","1","1","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","6","0","0","",""
"多摩小平","1","1","1","0","0","0","9","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","105","37","34","17","14","2","64","26","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
