"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年45週
"集計期間終了週",2004年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","25","24","49","178"
"RSウイルス感染症","5","7","12","142"
"咽頭結膜熱","7","8","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","49","29","78","142"
"感染性胃腸炎","245","177","422","142"
"水痘","80","76","156","142"
"手足口病","67","58","125","142"
"伝染性紅斑","10","9","19","142"
"突発性発しん","36","33","69","142"
"百日咳","0","2","2","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","11","6","17","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","47","48","95","142"
"不明発しん症","6","4","10","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","6","15","14"
"細菌性髄膜炎","2","1","3","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","7","4","11","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
