"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年9週
"集計期間終了週",2021年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","409"
"RSウイルス感染症","9","8","17","256"
"咽頭結膜熱","9","8","17","256"
"Ａ群溶血性レンサ球菌咽頭炎","54","45","99","256"
"感染性胃腸炎","374","350","724","256"
"水痘","9","11","20","256"
"手足口病","4","2","6","256"
"伝染性紅斑","4","4","8","256"
"突発性発しん","57","50","107","256"
"ヘルパンギーナ","0","1","1","256"
"流行性耳下腺炎","6","6","12","256"
"不明発しん症","3","5","8","256"
"川崎病","1","0","1","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","3","4","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
