"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年45週"
"集計期間終了週","2025年45週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","19","4","851","9","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"～1歳","41","1","*","11","3","1","38","0","4","0","5","3","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1"
"1歳","152","9","4481","18","3","3","69","2","5","2","17","7","0","5","0","0","2","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"2歳","168","2","*","9","3","12","60","2","5","1","4","3","2","3","0","0","0","0","0","1","0","0","2","0","0","0","2","0","0","0","2","0","0","0"
"3歳","255","1","*","4","3","10","51","1","0","0","2","0","0","1","0","0","0","0","0","1","0","0","3","0","0","0","1","0","1","2","1","0","0","0"
"4歳","323","3","*","2","2","30","37","2","1","4","0","1","0","1","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","391","3","4590","0","5","33","41","7","1","1","0","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"6歳","449","5","*","1","2","33","32","4","0","4","1","2","1","0","0","0","0","0","0","1","0","0","7","0","0","0","1","0","0","6","1","0","0","0"
"7歳","441","2","*","2","0","29","38","1","2","1","0","1","1","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0","0","5","0","1","0","0"
"8歳","409","3","*","0","2","22","32","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","363","3","*","1","1","19","26","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","1470","12","2873","2","5","30","85","8","0","2","0","0","2","0","0","0","0","0","0","0","0","0","5","0","1","1","0","0","0","4","0","0","0","0"
"15～19歳","604","17","1193","0","0","6","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"20～29歳","372","17","823","0","0","9","32","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","201","27","599","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","234","16","696","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","147","21","563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","63","21","355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","1","0","0","2","1","0","0","2"
"70～79歳","29","18","253","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","4","0","0","1","0","0","2","1","0","0","4"
"80歳以上","9","13","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","6","0","1","0","5"
"合計","6140","198","17377","59","29","237","569","35","19","17","29","18","7","15","2","0","11","0","0","5","0","0","50","16","3","1","8","0","1","40","8","2","0","14"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年45週"
"集計期間終了週","2025年45週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","9","3","688","6","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","39","3","*","10","1","0","31","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"1歳","119","6","4126","9","4","6","57","2","8","1","19","4","0","1","0","0","1","0","0","0","0","0","2","0","0","0","1","0","1","1","1","0","0","0"
"2歳","211","0","*","11","4","7","60","1","3","3","4","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","1","1","1","2","0","0","0"
"3歳","220","0","*","3","1","11","39","7","1","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","319","4","*","2","4","25","53","1","0","5","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","1"
"5歳","345","2","4089","0","2","24","39","6","1","4","0","2","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","371","0","*","0","0","25","38","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"7歳","421","4","*","2","2","27","33","3","0","1","0","0","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
