"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年19週
"集計期間終了週",2018年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","58","35","93","418"
"RSウイルス感染症","20","13","33","264"
"咽頭結膜熱","59","57","116","264"
"Ａ群溶血性レンサ球菌咽頭炎","480","431","911","264"
"感染性胃腸炎","1011","811","1822","264"
"水痘","68","54","122","264"
"手足口病","15","13","28","264"
"伝染性紅斑","50","49","99","264"
"突発性発しん","106","109","215","264"
"ヘルパンギーナ","3","3","6","264"
"流行性耳下腺炎","22","6","28","264"
"不明発しん症","11","14","25","264"
"川崎病","1","2","3","264"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","20","16","36","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","2","6","8","25"
"インフルエンザ入院","1","1","2","25"
