"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年43週
"集計期間終了週",2010年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","16","17","33","287"
"RSウイルス感染症","33","37","70","148"
"咽頭結膜熱","14","15","29","148"
"Ａ群溶血性レンサ球菌咽頭炎","85","83","168","148"
"感染性胃腸炎","405","412","817","148"
"水痘","50","41","91","148"
"手足口病","39","29","68","148"
"伝染性紅斑","28","22","50","148"
"突発性発しん","39","46","85","148"
"百日咳","2","6","8","148"
"ヘルパンギーナ","6","9","15","148"
"流行性耳下腺炎","32","27","59","148"
"不明発しん症","3","6","9","148"
"川崎病","2","0","2","148"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","13","8","21","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","3","10","13","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
