"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年41週
"集計期間終了週",2020年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","410"
"RSウイルス感染症","1","1","2","258"
"咽頭結膜熱","11","6","17","258"
"Ａ群溶血性レンサ球菌咽頭炎","70","62","132","258"
"感染性胃腸炎","286","243","529","258"
"水痘","12","8","20","258"
"手足口病","4","6","10","258"
"伝染性紅斑","2","2","4","258"
"突発性発しん","76","71","147","258"
"ヘルパンギーナ","9","7","16","258"
"流行性耳下腺炎","9","7","16","258"
"不明発しん症","4","6","10","258"
"川崎病","2","0","2","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","4","10","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
